BE,uBE,N,Z,eBE,x,A,ee,eo,oe,oo,t,h,P,K,S,d,sp,sn,s2p,s2n,be_per_A
1450.1593480999998,0.1257588,110,71,0,1521,181,0.0,0.0,1.0,0.0,31.997721191890314,0.6454545454545455,6.518518518518518,5.65665282582291,0.2154696132596685,0.0,8.541186100000004,5.1126519000001736,15.074071900000263,11.061339400000179,8.011930099999999
1337.2985835,0.026532,95,70,0,625,165,0.0,1.0,0.0,0.0,30.08310291760778,0.7368421052631579,6.24,5.484806552432618,0.15151515151515152,0.0,3.0145661000001382,9.369627100000116,7.7503114999999525,16.437150500000143,8.1048399
617.5934831,0.0065773,37,36,0,1,73,0.0,1.0,0.0,0.0,17.466876118408518,0.972972972972973,4.235294117647059,4.179339196381232,0.0136986301369863,0.0,2.653227099999981,13.851402900000153,4.644886900000074,23.91450939999993,8.4601847
625.5056027,0.0019418,44,29,0,225,73,0.0,0.0,1.0,0.0,17.466876118408518,0.6590909090909091,0.8571428571428571,4.179339196381232,0.2054794520547945,0.0,14.058245099999908,5.090081499999997,24.051134799999886,11.625404799999842,8.5685699
836.5013637999999,0.0041225,54,43,0,121,97,0.0,0.0,1.0,0.0,21.111276288848163,0.7962962962962963,2.5454545454545454,4.594700892207039,0.1134020618556701,0.0,8.289408200000025,7.2790968000000476,12.93803030000015,16.24607570000012,8.6237254
1525.8911114,0.0174406,112,82,0,900,194,1.0,0.0,0.0,0.0,33.51206218930888,0.7321428571428571,0.0,5.788960372062403,0.15463917525773196,1.0,1.1066790999998375,7.60150509999994,3.838810599999988,17.283019000000195,7.8654181
206.741,0.203,12,17,1,25,29,0.0,0.0,1.0,0.0,9.43913067739236,1.4166666666666667,1.7142857142857142,3.072316825685847,-0.1724137931034483,0.0,-0.7610000000000241,17.424093999999997,-5.6440000000000055,37.204513099999986,7.1290000000000004
296.1278979,0.0006327,17,20,0,9,37,0.0,1.0,0.0,0.0,11.103702468586784,1.1764705882352942,0.0,3.332221851645953,-0.08108108108108109,0.0,-1.5898978999999827,16.993751300000042,-1.0538978999999813,30.289275000000032,8.0034567
1111.1428395,0.003078,85,50,0,1225,135,0.0,1.0,0.0,0.0,26.31615964391579,0.5882352941176471,0.0,5.12992784003009,0.25925925925925924,0.0,11.16360930000019,3.64916049999988,23.24945139999977,5.681160500000033,8.2306877
1329.585621,0.0007009,96,67,0,841,163,0.0,0.0,1.0,0.0,29.839513369337435,0.6979166666666666,7.241379310344827,5.462555571281397,0.17791411042944785,0.0,6.853511400000116,6.6738165999995545,11.129947500000071,14.662630499999977,8.156967
581.56,0.28,44,26,1,324,70,1.0,0.0,0.0,0.0,16.984992522418104,0.5909090909090909,1.5,4.121285299808556,0.2571428571428571,1.0,14.750142400000072,3.125,31.895249600000056,8.480000000000018,8.308
1335.7792963999998,0.056158,93,79,0,196,172,0.0,0.0,0.0,1.0,30.92803284791408,0.8494623655913979,2.357142857142857,5.561297766521235,0.08139534883720931,-1.0,0.6457036000001608,11.585324000000128,-1.881526399999757,20.898703600000317,7.766158699999999
1042.0953108,0.001353,72,51,0,441,123,0.0,0.0,1.0,0.0,24.732617117726065,0.7083333333333334,0.9090909090909091,4.97318983326859,0.17073170731707318,0.0,8.590231200000062,6.467499999999973,14.19107669999994,15.174839199999951,8.4723196
1453.088,0.364,112,70,1,1764,182,1.0,0.0,0.0,0.0,32.11546826178415,0.625,6.461538461538462,5.667051108097064,0.23076923076923078,1.0,8.132687499999975,4.141000000000076,17.204995199999985,9.895999999999958,7.984
1105.241837,0.0019019,83,50,0,1089,133,0.0,1.0,0.0,0.0,26.055600933891245,0.6024096385542169,0.0,5.104468722001463,0.24812030075187969,0.0,10.434096199999885,3.6311975999999504,21.432847000000038,5.901002500000004,8.310089
1927.08,0.53,156,109,1,2209,265,0.0,0.0,1.0,0.0,41.256962399927446,0.6987179487179487,4.242424242424242,6.423158288562368,0.17735849056603772,0.0,2.3135799999997744,6.942106800000147,1.5256100000001425,14.81100000000015,7.271999999999999
1193.504,0.302,80,71,1,81,151,0.0,0.0,1.0,0.0,28.356413335678806,0.8875,1.6923076923076923,5.325074021614986,0.059602649006622516,0.0,0.44656000000009044,11.248000000000047,-1.6664100000000417,24.236494600000015,7.903999999999999
509.9506972,0.000319,32,26,0,36,58,1.0,0.0,0.0,0.0,14.983685966957935,0.8125,1.3333333333333333,3.8708766406277966,0.10344827586206896,1.0,7.363538900000037,6.581004199999995,16.895916800000066,15.400536800000111,8.7922534
1284.4088052,0.0175854,89,70,0,361,159,0.0,1.0,0.0,0.0,29.34932266478004,0.7865168539325843,4.421052631578948,5.41750151497718,0.11949685534591195,0.0,1.7253868000000239,10.401018799999974,5.060239300000148,18.143356899999844,8.0780428
663.5756399999999,0.0019421999999999,48,30,0,324,78,1.0,0.0,0.0,0.0,18.25561221028858,0.625,1.0,4.272658681697917,0.23076923076923078,1.0,12.354087500000105,4.020377500000222,26.63001600000007,10.30801600000018,8.50738
1724.292,0.454,143,84,1,3481,227,0.0,1.0,0.0,0.0,37.21207647376352,0.5874125874125874,1.7894736842105263,6.100170200393062,0.2599118942731278,0.0,7.596000000000004,4.133240000000114,17.395598300000074,7.357619999999997,7.595999999999999
1823.715,0.243,145,98,1,2209,243,0.0,1.0,0.0,0.0,38.94073839830002,0.6758620689655173,8.685714285714285,6.240251469155711,0.1934156378600823,0.0,2.137000000000171,7.538501200000155,5.210000000000036,13.70277800000008,7.505
1416.0109861,0.0079834,101,78,0,529,179,0.0,1.0,0.0,0.0,31.7615743032901,0.7722772277227723,3.3043478260869565,5.635740794544236,0.12849162011173185,0.0,0.6465058999999655,10.233071899999914,2.9709490999998707,18.256018999999924,7.9106759
1188.6011136,0.0107856,81,63,0,324,144,0.0,0.0,0.0,1.0,27.47314182127996,0.7777777777777778,0.9285714285714286,5.241482788417793,0.125,-1.0,4.596418900000117,10.443674399999963,6.722406800000044,17.641060599999946,8.2541744
663.496449,0.0019558,41,36,0,25,77,0.0,1.0,0.0,0.0,18.099246023352887,0.8780487804878049,4.235294117647059,4.254320865115005,0.06493506493506493,0.0,4.054944599999999,12.080153999999993,9.888159199999905,20.415477999999894,8.616837
547.791,0.483,45,24,1,441,69,0.0,1.0,0.0,0.0,16.82284307569508,0.5333333333333333,2.2222222222222223,4.101565929702347,0.30434782608695654,0.0,18.088999999999942,4.088999999999942,36.89399999999989,5.644579999999905,7.939000000000001
419.288085,0.0130406999999999,32,19,0,169,51,0.0,0.0,1.0,0.0,13.752451353579682,0.59375,0.8,3.708429769266189,0.2549019607843137,0.0,19.039784199999986,2.6934905999999614,30.832037499999956,5.922901400000001,8.221335
1665.6767638,0.0137121999999999,126,92,0,1156,218,1.0,0.0,0.0,0.0,36.22188069037562,0.7301587301587301,0.0,6.018461654806452,0.1559633027522936,1.0,-0.2533329999998841,6.67002350000007,2.2039362000000438,15.123236200000065,7.640719099999999
1356.1866594,0.004008,101,66,0,1225,167,0.0,1.0,0.0,0.0,30.32571022328558,0.6534653465346535,8.685714285714285,5.506878446387352,0.20958083832335328,0.0,7.436765399999786,6.718262999999979,15.5876588000001,11.827205999999933,8.1208782
449.8572624,0.2496424,36,20,0,256,56,1.0,0.0,0.0,0.0,14.637222840091884,0.5555555555555556,0.0,3.825862365544778,0.2857142857142857,1.0,15.158233799999948,1.1267375999999558,31.98521960000005,4.166737599999976,8.0331654
739.3778805,0.0019975,49,36,0,169,85,0.0,1.0,0.0,0.0,19.3321111659706,0.7346938775510204,0.8888888888888888,4.396829672158179,0.15294117647058825,0.0,8.555639900000074,9.8566565000001,17.977677600000106,15.371827499999995,8.6985633
1340.3131496,0.0298136,95,71,0,576,166,0.0,0.0,0.0,1.0,30.20452836208127,0.7473684210526316,5.958333333333333,5.4958646600950125,0.14457831325301204,-1.0,4.735745399999814,9.57660779999992,6.950872000000118,17.194487199999912,8.0741756
530.9298846,0.0026108,35,26,0,81,61,0.0,1.0,0.0,0.0,15.496010072571343,0.7428571428571429,1.5555555555555556,3.936497183102173,0.14754098360655737,0.0,9.792866799999956,8.028867599999899,21.170331900000065,12.857759099999953,8.7037686
700.4926250999999,0.0026405999999999,48,33,0,225,81,0.0,0.0,1.0,0.0,18.720754407467133,0.6875,1.4285714285714286,4.3267487109222245,0.18518518518518517,0.0,12.34955350000007,5.643429500000138,21.058346500000084,13.278656900000101,8.648057099999999
313.12164920000004,0.0001938,18,20,0,4,38,1.0,0.0,0.0,0.0,11.302878635921052,1.1111111111111112,0.0,3.361975406798963,-0.05263157894736842,1.0,-0.5968067000000019,13.29552369999999,1.5128787999999531,28.930534799999975,8.240043400000001
1337.3688076,0.0279378,94,72,0,484,166,1.0,0.0,0.0,0.0,30.20452836208127,0.7659574468085106,5.454545454545454,5.4958646600950125,0.13253012048192772,1.0,1.7810461999997642,7.68008739999982,5.6118860000001405,17.644197200000008,8.0564386
1169.441,0.007896,84,56,0,784,140,1.0,0.0,0.0,0.0,26.9619949977585,0.6666666666666666,1.5,5.1924941018511035,0.2,1.0,6.950904999999921,4.535913400000027,15.842939999999999,10.716995600000018,8.35315
1436.654,0.179,109,70,1,1521,179,0.0,1.0,0.0,0.0,31.7615743032901,0.6422018348623854,7.0344827586206895,5.635740794544236,0.21787709497206703,0.0,7.313092000000097,6.226000000000113,15.328543000000082,10.622000000000071,8.026
1234.9023363,0.0119798999999999,84,69,0,225,153,0.0,0.0,1.0,0.0,28.606251587889357,0.8214285714285714,1.7333333333333334,5.348481241239363,0.09803921568627451,0.0,3.248454500000207,8.525849700000208,3.1503832000000784,18.79594370000018,8.071257099999999
1765.9604288,0.0018096,140,92,0,2304,232,1.0,0.0,0.0,0.0,37.75652270956944,0.6571428571428571,5.833333333333333,6.144633651371694,0.20689655172413793,1.0,3.9498839999998836,5.761645400000134,8.837398599999915,12.607115199999953,7.6118984
1755.129402,0.001219,140,90,0,2500,230,1.0,0.0,0.0,0.0,37.539218229773184,0.6428571428571429,5.090909090909091,6.126925675228416,0.21739130434782608,1.0,4.727165699999887,5.118040800000017,10.831026800000018,11.558439599999929,7.6309974
1809.187,0.241,143,98,1,2025,241,0.0,1.0,0.0,0.0,38.726777622501196,0.6853146853146853,8.242424242424242,6.223084253206058,0.18672199170124482,0.0,1.6990000000000691,8.014982200000077,4.565000000000055,14.52800000000002,7.507
590.04,0.504,46,26,1,400,72,1.0,0.0,0.0,0.0,17.306994843688898,0.5652173913043478,1.3333333333333333,4.160167646103808,0.2777777777777778,1.0,16.006000000000085,2.7930000000000064,34.002000000000066,7.58400000000006,8.195
954.611596,0.0121095,61,54,0,49,115,0.0,1.0,0.0,0.0,23.648225622144295,0.8852459016393442,2.933333333333333,4.862944131094279,0.06086956521739131,0.0,0.6484040000000277,12.461438000000044,3.379092200000059,21.671223199999986,8.300970399999999
768.92,0.47,60,34,1,676,94,1.0,0.0,0.0,0.0,20.673717099616514,0.5666666666666667,3.75,4.546835943776344,0.2765957446808511,1.0,14.355000000000018,1.7200000000000273,30.843721600000094,6.426580000000058,8.18
1676.7693668,0.0105076,128,90,0,1444,218,1.0,0.0,0.0,0.0,36.22188069037562,0.703125,1.6,6.018461654806452,0.1743119266055046,1.0,1.0724809000000732,5.975277700000561,4.030633200000011,13.819841200000155,7.6916025999999995
1739.0645964000005,0.0134748,136,92,0,1936,228,1.0,0.0,0.0,0.0,37.32128295889665,0.6764705882352942,5.0,6.109114744289606,0.19298245614035087,1.0,2.707594499999459,6.080695799999603,6.865771599999562,13.747624599999426,7.627476300000002
1277.4109849,0.0265016,89,68,0,441,157,0.0,1.0,0.0,0.0,29.102687879321483,0.7640449438202247,4.666666666666667,5.394690712109591,0.1337579617834395,0.0,2.5785203000000365,9.961481100000128,6.997820300000058,17.29011289999994,8.136375699999999
1301.8312142999998,0.0009858,95,64,0,961,159,0.0,1.0,0.0,0.0,29.34932266478004,0.6736842105263158,6.7407407407407405,5.41750151497718,0.1949685534591195,0.0,6.56360170000039,7.451521700000285,14.071583000000146,13.086923100000377,8.187617699999999
1590.2793768,0.0180044,118,88,0,900,206,1.0,0.0,0.0,0.0,34.880134177302764,0.7457627118644068,3.4285714285714284,5.9059405836244885,0.14563106796116504,1.0,-0.2916560999999547,8.122935300000108,1.4555159999999887,17.980304800000113,7.719802799999999
1047.083,0.262,85,46,1,1521,131,0.0,1.0,0.0,0.0,25.79373282864238,0.5411764705882353,1.7142857142857142,5.0787530781327,0.29770992366412213,0.0,15.913000000000011,4.621059999999943,33.00999999999999,5.450439999999844,7.993
264.6803676,0.0069861,20,13,0,49,33,0.0,0.0,1.0,0.0,10.288276478101775,0.65,0.0,3.207534329995826,0.21212121212121213,0.0,18.78327299999995,2.5715528000000063,30.938368399999945,7.868982899999992,8.0206172
1723.024,0.226,141,85,1,3136,226,0.0,0.0,0.0,1.0,37.1027095082808,0.6028368794326241,2.5,6.091199348919784,0.24778761061946902,-1.0,8.997531600000002,5.12700000000018,15.788109200000008,8.864000000000033,7.624
1172.526,0.292,93,53,1,1600,146,0.0,0.0,0.0,1.0,27.7269375249599,0.5698924731182796,2.357142857142857,5.265637428171437,0.273972602739726,-1.0,14.057999999999993,3.620999999999867,25.910941200000025,7.060690000000022,8.031
1242.8877346,0.0029898,87,64,0,529,151,0.0,1.0,0.0,0.0,28.356413335678806,0.735632183908046,3.6842105263157894,5.325074021614986,0.152317880794702,0.0,3.8173598000000766,8.58970380000028,9.532229600000164,14.836663099999896,8.231044599999999
1258.608,0.312,98,58,1,1600,156,1.0,0.0,0.0,0.0,28.978978026935593,0.5918367346938775,5.333333333333333,5.383212612087283,0.2564102564102564,1.0,10.865269000000126,3.201000000000022,23.554558199999974,7.761999999999944,8.068
1177.2334196,0.0065846,79,67,0,144,146,0.0,0.0,0.0,1.0,27.7269375249599,0.8481012658227848,2.5,5.265637428171437,0.0821917808219178,-1.0,2.6585523999999623,12.590181100000109,2.10474320000003,22.89557600000012,8.063242599999999
586.1830277999999,0.085698,42,27,0,225,69,0.0,0.0,1.0,0.0,16.82284307569508,0.6428571428571429,0.8888888888888888,4.101565929702347,0.21739130434782608,0.0,16.117391200000156,4.210832200000141,26.9036265000002,10.12711460000014,8.495406199999998
647.04,0.56,52,28,1,576,80,1.0,0.0,0.0,0.0,18.566355334451114,0.5384615384615384,0.0,4.308869380063767,0.3,1.0,15.94500000000005,0.9600000000000364,33.651635000000056,3.6299999999999955,8.088
497.9927322,0.0015048,32,25,0,49,57,0.0,0.0,1.0,0.0,14.810960957438846,0.78125,1.7142857142857142,3.8485011312768047,0.12280701754385964,0.0,11.957965000000002,6.412608200000022,19.32150390000004,14.181689399999982,8.736714599999999
534.17,0.195,41,24,1,289,65,0.0,1.0,0.0,0.0,16.166235625781553,0.5853658536585366,2.769230769230769,4.020725758589058,0.26153846153846155,0.0,15.728707600000007,4.918000000000006,31.975705300000072,7.123000000000047,8.218
2000.494,0.554,166,111,1,3025,277,0.0,0.0,1.0,0.0,42.493239985945216,0.6686746987951807,2.5714285714285716,6.518683915173769,0.19855595667870035,0.0,2.7740000000001146,6.110000000000127,3.563000000000102,12.769999999999982,7.2219999999999995
1217.7404946,0.1500165,82,71,0,121,153,0.0,0.0,1.0,0.0,28.606251587889357,0.8658536585365854,0.0,5.348481241239363,0.0718954248366013,0.0,1.631505400000151,9.331505399999969,0.24950540000008914,20.312224900000047,7.959088199999999
983.972,0.363,63,58,1,25,121,0.0,1.0,0.0,0.0,24.463780996262468,0.9206349206349206,4.9523809523809526,4.9460874432487,0.04132231404958678,0.0,-0.65199999999993,13.255999999999972,-1.9982599999999593,23.767000000000053,8.132
1946.425,0.265,160,105,1,3025,265,0.0,0.0,1.0,0.0,41.256962399927446,0.65625,6.545454545454546,6.423158288562368,0.20754716981132076,0.0,3.8869999999999436,5.749000000000024,6.145999999999958,12.554000000000087,7.345
547.8,0.198,32,34,1,4,66,1.0,0.0,0.0,0.0,16.331620904278438,1.0625,2.4,4.04124002062219,-0.030303030303030304,1.0,-1.8839999999999009,12.958804800000053,-1.4879999999999427,28.639277600000014,8.299999999999999
1032.6336465,0.0026937,75,48,0,729,123,0.0,1.0,0.0,0.0,24.732617117726065,0.64,1.5555555555555556,4.97318983326859,0.21951219512195122,0.0,10.742566699999998,7.356573100000105,23.057416000000103,12.076541000000134,8.3953955
252.0024606,0.0026631,21,12,0,81,33,0.0,1.0,0.0,0.0,10.288276478101775,0.5714285714285714,0.8,3.207534329995826,0.2727272727272727,0.0,15.249459800000011,4.710863999999958,33.93229339999999,5.465722400000004,7.636438200000001
853.424,0.312,66,38,1,784,104,1.0,0.0,0.0,0.0,22.115099254715485,0.5757575757575758,6.153846153846154,4.7026693754415145,0.2692307692307692,1.0,14.086000000000013,2.536000000000058,29.55600000000004,6.659999999999968,8.206
1886.0719141,0.0042504,155,98,0,3249,253,0.0,1.0,0.0,0.0,40.001874912116236,0.632258064516129,10.311111111111112,6.32470354341737,0.22529644268774704,0.0,4.596364499999936,6.0314645000005385,10.079015900000059,10.618085900000096,7.4548296999999994
1666.9510504999998,0.0070735,128,87,0,1681,215,0.0,0.0,1.0,0.0,35.8888029781218,0.6796875,1.4285714285714286,5.990726414895092,0.19069767441860466,0.0,4.315642300000263,5.418430300000182,6.193771100000049,12.146124500000269,7.753260699999999
888.7939725,0.010248,56,49,0,49,105,0.0,0.0,1.0,0.0,22.25663649191485,0.875,0.8571428571428571,4.7176939803165325,0.06666666666666667,0.0,5.002087300000085,9.038885300000175,5.590608299999872,20.06872480000004,8.4647045
333.7240062,1.1699999999999998e-05,20,19,0,1,39,0.0,0.0,1.0,0.0,11.500315051230226,0.95,0.0,3.3912114430141664,0.02564102564102564,0.0,8.328177799999992,7.799621800000011,9.413107699999955,17.894990899999982,8.5570258
1261.0416712,0.0174906,86,72,0,196,158,1.0,0.0,0.0,0.0,29.226135354653636,0.8372093023255814,2.857142857142857,5.406120175750225,0.08860759493670886,1.0,-0.3742689999999129,8.821527799999785,1.8046168000000762,19.978984799999807,7.9812764000000005
474.01022879999994,0.000135,30,24,0,36,54,1.0,0.0,0.0,0.0,14.286609467713793,0.8,1.3333333333333333,3.7797631496846193,0.1111111111111111,1.0,8.06612970000009,6.2462622000000465,18.249723999999958,14.492381599999987,8.777967199999999
1297.0419117,0.0059307,97,62,0,1225,159,0.0,1.0,0.0,0.0,29.34932266478004,0.6391752577319587,6.666666666666667,5.41750151497718,0.22012578616352202,0.0,8.57456830000001,6.09663230000001,17.876225700000305,10.606818100000282,8.1574963
1699.6013618999998,0.0569075,132,89,0,1849,221,0.0,0.0,1.0,0.0,36.553433966164725,0.6742424242424242,3.230769230769231,6.045943596012513,0.19457013574660634,0.0,4.616980500000182,5.980571100000134,6.771379200000183,12.848619800000279,7.6905038999999995
1929.631,0.0,157,106,1,2601,263,0.0,1.0,0.0,0.0,41.049118209771585,0.6751592356687898,6.171428571428572,6.4069585771855575,0.19391634980988592,0.0,1.5289999999999964,7.600999999999885,3.874560999999858,13.613999999999805,7.337000000000001
1938.74,0.265,158,107,1,2601,265,0.0,0.0,1.0,0.0,41.256962399927446,0.6772151898734177,5.515151515151516,6.423158288562368,0.19245283018867926,0.0,2.597452599999997,6.518000000000029,3.1510000000000673,13.830999999999904,7.316
1769.976,0.234,139,95,1,1936,234,0.0,0.0,0.0,1.0,37.97320363853009,0.6834532374100719,6.5,6.162240147749038,0.18803418803418803,-1.0,3.56899999999996,7.836176999999907,5.451999999999998,14.419999999999845,7.564
185.7509874,0.1201986,18,9,0,81,27,0.0,0.0,1.0,0.0,8.999999999999998,0.5,0.6666666666666666,3.0,0.3333333333333333,0.0,21.122709000000015,-0.19899980000002415,37.03142639999999,1.1259231999999884,6.879666200000001
1480.5598401000002,0.0224961,108,79,0,841,187,0.0,0.0,1.0,0.0,32.70100281537152,0.7314814814814815,2.5714285714285716,5.718479064871316,0.15508021390374332,0.0,4.4585518999997475,7.413855499999727,6.165265500000032,16.695816299999706,7.917432300000001
1334.9485856,0.0018696,99,65,0,1156,164,0.0,0.0,0.0,1.0,29.96143191950181,0.6565656565656566,7.96875,5.473703674798427,0.2073170731707317,-1.0,8.796283900000162,6.555187900000192,15.543302200000198,11.84643240000014,8.139930399999999
1082.05,0.268,71,63,1,64,134,0.0,0.0,0.0,1.0,26.186042329573482,0.8873239436619719,5.958333333333333,5.117229946912048,0.05970149253731343,-1.0,1.7300000000000182,12.394999999999982,0.6459999999999582,22.542000000000144,8.075
738.0367263999999,0.0025198,52,34,0,324,86,1.0,0.0,0.0,0.0,19.483439808463515,0.6538461538461539,1.5,4.414004962442103,0.20930232558139536,1.0,10.677487100000008,3.994277600000146,23.766064800000095,9.523669600000062,8.581822399999998
380.9597836,0.0003256,24,20,0,16,44,1.0,0.0,0.0,0.0,12.463359368739502,0.8333333333333334,0.0,3.530348335326063,0.09090909090909091,1.0,6.892561400000034,7.414817900000003,17.23748219999993,17.813517200000035,8.658176899999999
1192.5256752,0.0129312,87,57,0,900,144,0.0,0.0,0.0,1.0,27.47314182127996,0.6551724137931034,2.9166666666666665,5.241482788417793,0.20833333333333334,-1.0,9.506373799999892,6.056983299999956,16.401774799999885,10.514149599999882,8.2814283
551.88,0.63,46,24,1,484,70,1.0,0.0,0.0,0.0,16.984992522418104,0.5217391304347826,2.0,4.121285299808556,0.3142857142857143,1.0,18.25,1.5555799999999635,38.15999999999997,5.633960000000002,7.884
1202.9363535,0.0197421,91,56,0,1225,147,0.0,1.0,0.0,0.0,27.853400455274738,0.6153846153846154,3.6,5.277632087904077,0.23809523809523808,0.0,9.733688500000198,5.352192900000091,20.9838271000001,8.709221999999954,8.1832405
898.81,0.55,70,40,1,900,110,1.0,0.0,0.0,0.0,22.957704246655545,0.5714285714285714,5.454545454545454,4.791419857062784,0.2727272727272727,1.0,13.943000000000097,2.288000000000011,29.78200000000004,6.262000000000057,8.171
1565.896365,0.0005346,119,79,0,1600,198,0.0,0.0,0.0,1.0,33.97114044720589,0.6638655462184874,2.1,5.828476683251456,0.20202020202020202,-1.0,7.254235599999902,7.584277100000008,12.044374999999945,13.801934999999958,7.9085675
1156.375,0.145,77,68,1,81,145,0.0,1.0,0.0,0.0,27.600185534004485,0.8831168831168831,3.6842105263157894,5.253587872492901,0.06206896551724138,0.0,-0.93100000000004,13.159854199999927,-0.5496399999999539,23.516971999999896,7.975
1584.1406861,0.0106168999999999,118,85,0,1089,203,0.0,0.0,1.0,0.0,34.540664785434856,0.7203389830508474,2.1818181818181817,5.8771306592107395,0.1625615763546798,0.0,3.096471099999917,7.783962700000075,3.725148900000022,16.964540899999974,7.8036487
913.0687068,0.0016585,59,48,0,121,107,0.0,1.0,0.0,0.0,22.538370740628164,0.8135593220338984,1.6363636363636365,4.7474593985234,0.102803738317757,0.0,4.41846600000008,10.333410000000072,10.217787900000076,17.656634600000075,8.5333524
1566.4875336,0.0004553999999999,118,80,0,1444,198,1.0,0.0,0.0,0.0,33.97114044720589,0.6779661016949152,1.6,5.828476683251456,0.1919191919191919,1.0,4.394049100000075,6.663066999999955,9.874486400000023,14.691586399999778,7.9115532
1346.795018,0.0014608,101,65,0,1296,166,0.0,0.0,0.0,1.0,30.20452836208127,0.6435643564356436,8.382352941176471,5.4958646600950125,0.21686746987951808,-1.0,9.391641400000026,6.145628999999872,16.82840679999981,11.115045999999893,8.113223
742.3834674000001,0.0030787999999999,51,35,0,256,86,0.0,0.0,0.0,1.0,19.483439808463515,0.6862745098039216,0.875,4.414004962442103,0.18604651162790697,-1.0,12.366240599999855,6.330746099999828,21.554687799999897,11.226347799999985,8.632365900000002
225.059055,0.0047279999999999,19,11,0,64,30,0.0,0.0,0.0,1.0,9.654893846056297,0.5789473684210527,0.75,3.1072325059538586,0.26666666666666666,-1.0,18.885791600000005,4.29995679999999,34.15198179999999,5.977152999999987,7.5019685
754.7115237,0.001131,48,39,0,81,87,0.0,0.0,1.0,0.0,19.63418302571681,0.8125,1.6923076923076923,4.431047621693634,0.10344827586206896,0.0,7.899459499999921,9.351961099999926,12.185313899999983,20.835455300000035,8.6748451
613.0866543000001,0.001491,42,29,0,169,71,0.0,0.0,1.0,0.0,17.146371633935342,0.6904761904761905,0.8888888888888888,4.140817749422853,0.18309859154929578,0.0,12.723327299999937,5.143188899999927,21.566147699999988,12.418948399999977,8.6350233
1701.9508792,0.004641,133,88,0,2025,221,0.0,1.0,0.0,0.0,36.553433966164725,0.6616541353383458,3.230769230769231,6.045943596012513,0.20361990950226244,0.0,3.631053800000018,6.714989000000287,8.156420600000047,11.873273100000006,7.7011351999999995
1122.3064488000002,0.0058344,85,51,0,1156,136,0.0,0.0,0.0,1.0,26.445956073831777,0.6,0.75,5.14256318131647,0.25,-1.0,12.085842099999581,3.62481799999955,22.05096119999962,6.2575511999998525,8.252253300000001
925.2386028,0.0011124,62,46,0,256,108,1.0,0.0,0.0,0.0,22.678578898107713,0.7419354838709677,3.0,4.762203155904598,0.14814814814814814,1.0,6.484186700000009,6.153589699999998,15.401702200000045,14.949327200000084,8.5670241
920.4155763999998,0.0096683,66,43,0,529,109,0.0,0.0,1.0,0.0,22.818354974292443,0.6515151515151515,4.869565217391305,4.776856181035017,0.21100917431192662,0.0,13.078776600000197,4.8230566000002,22.598987300000204,10.884480200000098,8.444179599999998
464.29114590000006,0.0001166,29,24,0,25,53,0.0,1.0,0.0,0.0,14.109682667364165,0.8275862068965517,0.8,3.756285754221072,0.09433962264150944,0.0,7.559601299999997,9.719082899999876,16.771749599999964,15.965345099999922,8.7602103
652.56561,0.000885,42,33,0,81,75,0.0,0.0,1.0,0.0,17.784466522450312,0.7857142857142857,3.076923076923077,4.217163326508746,0.12,0.0,9.506725599999982,7.328497200000015,14.77855210000007,17.024765300000013,8.7008748
518.765,0.52,42,23,1,361,65,0.0,0.0,1.0,0.0,16.166235625781553,0.5476190476190477,2.1818181818181817,4.020725758589058,0.2923076923076923,0.0,20.32299999999998,2.2390000000000327,36.06200000000001,5.77800000000002,7.981
669.366,0.41,40,42,1,4,82,1.0,0.0,0.0,0.0,18.874519380186243,1.05,4.444444444444445,4.344481485768611,-0.024390243902439025,1.0,-1.7970000000000255,14.05600000000004,-2.390480000000025,29.93399999999997,8.163
1000.5120408,0.0030208,67,51,0,256,118,0.0,0.0,0.0,1.0,24.057731387639894,0.7611940298507462,0.9375,4.904868131524016,0.13559322033898305,-1.0,6.475300699999934,9.550653399999987,10.328899200000023,16.563559199999986,8.4789156
941.2295676,0.0033561,70,43,0,729,113,0.0,0.0,1.0,0.0,23.373242358808824,0.6142857142857143,4.421052631578948,4.834588127111639,0.23893805309734514,0.0,14.698633800000039,3.8600609999999733,25.99561940000001,9.130432400000018,8.3294652
555.2334272,0.0200064,37,27,0,100,64,0.0,0.0,0.0,1.0,15.999999999999998,0.7297297297297297,0.9,3.9999999999999996,0.15625,-1.0,12.622328799999877,7.46408479999991,21.043790799999897,12.758738199999925,8.6755223
1753.036034,0.003036,139,91,0,2304,230,0.0,0.0,0.0,1.0,37.539218229773184,0.6546762589928058,5.318181818181818,6.126925675228416,0.20869565217391303,-1.0,5.656570900000133,6.820533699999942,9.467965999999933,12.36963639999999,7.6218958
1034.332043,0.0013542,70,52,0,324,122,1.0,0.0,0.0,0.0,24.598382690509563,0.7428571428571429,1.7142857142857142,4.9596756638423,0.14754098360655737,1.0,4.918277799999942,6.92900799999984,11.932068199999776,16.353499000000056,8.478131500000002
2046.788,0.568,174,110,1,4096,284,1.0,0.0,0.0,0.0,43.206149101830974,0.632183908045977,2.857142857142857,6.5731384514424285,0.22535211267605634,1.0,2.931999999999789,11.885800000000017,7.550000000000182,18.13417999999956,7.207
