BE,uBE,N,Z,eBE
1541.5515707999998,0.020301000000000003,113,88,0
1552.4848167999999,0.0150086,114,88,0
1561.0297045,0.0096831,115,88,0
1571.6412552,0.008914800000000002,116,88,0
1579.969809,0.0227755,117,88,0
1590.2793768,0.0180044,118,88,0
1598.4023121,0.0582912,119,88,0
1608.2596816,0.0090272,120,88,0
1616.2006993,0.0057475,121,88,0
1625.6874269999998,0.009198,122,88,0
1633.3697157000001,0.0049585,123,88,0
1642.4716536,0.0102608,124,88,0
1649.9986638,0.0098193,125,88,0
1658.3227866,0.005243,126,88,0
1663.9548535,0.007202500000000001,127,88,0
1671.2666928,0.008013600000000001,128,88,0
1676.7399474,0.007052500000000001,129,88,0
1684.0552537999997,0.009810000000000001,130,88,0
1689.378264,0.0068109,131,88,0
1696.571338,0.00759,132,88,0
1701.9508792,0.004641,133,88,0
1708.6658682000002,0.0044622,134,88,0
1713.8241523,0.0020962,135,88,0
1720.3028864,0.0018144,136,88,0
1725.2069849999998,0.0025875,137,88,0
1731.6037736,0.001921,138,88,0
1736.1651895999998,0.0019521999999999999,139,88,0
1742.4737892,0.0020064,140,88,0
1746.9233398,0.0154346,141,88,0
1753.0403119999999,0.010304,142,88,0
1757.4114558,0.011365199999999999,143,88,0
1763.2022967999999,0.0091408,144,88,0
1767.4365052,0.0085977,145,88,0
1772.9112726,0.0083772,146,88,0
1776.835,0.235,147,88,1
1570.8846394999998,0.059327,116,89,0
1579.5778828,0.065096,117,89,0
1589.9877207,0.056241900000000004,118,89,0
1598.4444111999999,0.06448000000000001,119,89,0
1608.4317095000001,0.0558448,120,89,0
1616.583822,0.06220200000000001,121,89,0
1626.2757479999998,0.053762800000000006,122,89,0
1634.1909547999999,0.0218784,123,89,0
1643.4208404,0.0116724,124,89,0
1651.1999035999997,0.0135462,125,89,0
1659.6739455,0.0124055,126,89,0
1665.6260903999998,0.0092232,127,89,0
1673.1448216,0.011218900000000002,128,89,0
1679.06761,0.0576174,129,89,0
1686.4202091,0.051486899999999995,130,89,0
1692.3173299999999,0.006138,131,89,0
1699.6013618999998,0.0569075,132,89,0
1705.581933,0.0047064,133,89,0
1712.4499816999999,0.0069575999999999995,134,89,0
1718.1122112,0.0040992,135,89,0
1724.780385,0.004747500000000001,136,89,0
1730.1797927999999,0.0030962,137,89,0
1736.7108068000002,0.0019295000000000002,138,89,0
1741.7369844,0.0020976,139,89,0
1748.0130134,0.012114100000000001,140,89,0
1752.935892,0.015847,141,89,0
1759.0827408,0.0130515,142,89,0
1763.7624839999999,0.013038399999999999,143,89,0
1769.6801787,0.013048,144,89,0
1774.2183498000002,0.013969800000000001,145,89,0
1779.7736985000001,0.0139825,146,89,0
1783.9811828000002,0.038184800000000005,147,89,0
1789.35,0.474,148,89,1
1591.7348928000001,0.0318656,118,90,0
1600.104,0.0,119,90,1
1610.506044,0.0189,120,90,0
1618.7604766,0.08606689999999999,121,90,0
1628.5973136,0.010112399999999999,122,90,0
1636.6594109999999,0.0092229,123,90,0
1646.1559022,0.0106572,124,90,0
1654.0007190000001,0.006342499999999999,125,90,0
1662.6949272,0.0111024,126,90,0
1668.8590065,0.0106113,127,90,0
1676.7693668,0.0105076,128,90,0
1682.7446445000003,0.05645819999999999,129,90,0
1690.589208,0.013684,130,90,0
1696.4101440000002,0.0080002,131,90,0
1704.2183424,0.010212,132,90,0
1710.1072998,0.0079388,133,90,0
1717.5684287999998,0.009609600000000001,134,90,0
1723.3251524999998,0.005085,135,90,0
1730.5090069999999,0.0044748,136,90,0
1735.9732157,0.0020884000000000002,137,90,0
1743.0783996,0.0018012000000000002,138,90,0
1748.335079,0.0024045,139,90,0
1755.129402,0.001219,140,90,0
1760.2474428,0.0012243,141,90,0
1766.6878416,0.0014152,142,90,0
1771.4742320999999,0.0014213,143,90,0
1777.6642338000001,0.0025974,144,90,0
1782.330757,0.0130425,145,90,0
1788.1646368,0.013971200000000001,146,90,0
1792.5360621,0.0158316,147,90,0
1798.09,0.238,148,90,1
1802.06,0.478,149,90,1
1609.8023028,0.0694823,120,91,0
1618.3293268,0.08759839999999999,121,91,0
1628.3429750999999,0.0571692,122,91,0
1636.6085918,0.081213,123,91,0
1646.3352595,0.0824525,124,91,0
1654.3873296000002,0.024645599999999997,125,91,0
1663.2277046000002,0.0124992,126,91,0
1669.704183,0.017854199999999997,127,91,0
1677.8418477,0.0697077,128,91,0
1684.2180079999998,0.014652000000000002,129,91,0
1692.1927789,0.0593827,130,91,0
1698.5746805999997,0.08660219999999999,131,91,0
1706.3727411,0.0756416,132,91,0
1712.9193088,0.007593600000000001,133,91,0
1720.4963400000001,0.08187749999999999,134,91,0
1726.8907018,0.0112096,135,91,0
1734.1652515,0.0072640000000000005,136,91,0
1740.1433328,0.004332,137,91,0
1747.2414208000002,0.0032747,138,91,0
1753.036034,0.003036,139,91,0
1759.8565677,0.0017787,140,91,0
1765.4056704,0.0076560000000000005,141,91,0
1771.9341275000002,0.0013281,142,91,0
1777.1559857999998,0.0040950000000000005,143,91,0
1783.2772665,0.0139825,144,91,0
1788.3035228,0.013971200000000001,145,91,0
1794.1811738999997,0.013035,146,91,0
1798.8860862,0.015827,147,91,0
1804.45,0.239,148,91,1
1808.88,0.24,149,91,1
1814.248,0.241,150,91,1
1638.4681515000002,0.104146,123,92,0
1648.3623552000001,0.028101599999999997,124,92,0
1656.578,0.0,125,92,1
1665.6767638000001,0.013712199999999999,126,92,0
1672.3467873,0.013337100000000001,127,92,0
1680.8,0.0,128,92,1
1687.2653629000001,0.0721344,129,92,0
1695.5838522,0.051992399999999994,130,92,0
1701.8827253,0.059050399999999996,131,92,0
1710.2566207999998,0.015254399999999998,132,92,0
1716.6986325,0.009945,133,92,0
1724.8131516,0.011074,134,92,0
1731.1682386,0.0085125,135,92,0
1739.0645964000003,0.0134748,136,92,0
1745.1452922,0.0059311,137,92,0
1752.812221,0.004508,138,92,0
1758.6926048999999,0.0026796,139,92,0
1765.9604288,0.0018096,140,92,0
1771.7220742000002,0.0022601,141,92,0
1778.567544,0.0011232,142,92,0
1783.8650485,0.0011279999999999999,143,92,0
1790.4105543999997,0.0011091999999999999,144,92,0
1795.5363162,0.0012087,145,92,0
1801.6900355999999,0.0014994000000000001,146,92,0
1806.4964135999999,0.0015057,147,92,0
1812.42492,0.0025440000000000003,148,92,0
1816.899,0.241,149,92,1
1822.744,0.242,150,92,1
1826.874,0.243,151,92,1
1665.4234308,0.0919581,126,93,0
1672.456676,0.030712,127,93,0
1681.147,0.221,128,93,1
1687.7996886,0.0380508,129,93,0
1696.4870842000003,0.0828668,130,93,0
1703.1847168000002,0.028918399999999997,131,93,0
1711.6701975,0.09162000000000001,132,93,0
1718.5427364,0.1020616,133,93,0
1726.8519017,0.07699840000000001,134,93,0
1733.712,0.0,135,93,1
1741.7721909,0.1011722,136,93,0
1748.408273,0.055015999999999995,137,93,0
1756.0925151,0.0511434,138,93,0
1762.504,0.0,139,93,1
1769.9103128,0.050980399999999995,140,93,0
1775.9753388,0.008400600000000001,141,93,0
1782.9584184999999,0.0013865000000000001,142,93,0
1788.6946927999998,0.050409600000000006,143,93,0
1795.2725115,0.0011139000000000001,144,93,0
1800.760836,0.0011423999999999998,145,93,0
1806.975752,0.0013145,146,93,0
1812.0418319999999,0.01704,147,93,0
1818.1142666,0.100015,148,93,0
1823.0838164,0.200013,149,93,0
1828.818,0.0,150,93,1
1833.416,0.0,151,93,1
1838.97,0.245,152,93,1
1674.296,0.221,127,94,1
1683.204,0.222,128,94,1
1690.34,0.223,129,94,1
1699.264,0.224,130,94,1
1706.175,0.225,131,94,1
1714.888,0.226,132,94,1
1721.795,0.0,133,94,1
1730.6120892000001,0.023347200000000002,134,94,0
1737.3962986,0.0606392,135,94,0
1745.930368,0.014443999999999999,136,94,0
1752.6252744,0.0220605,137,94,0
1760.6442648,0.0168896,138,94,0
1767.0246544000001,0.0541725,139,94,0
1774.7978274,0.0068094,140,94,0
1781.0367764999999,0.0205155,141,94,0
1788.3889312,0.0018172000000000002,142,94,0
1794.2700963000002,0.0017063999999999998,143,94,0
1801.2699418,0.0011423999999999998,144,94,0
1806.9161692999999,0.0011233,145,94,0
1813.450392,0.0011040000000000002,146,94,0
1818.6919195,0.0011086,147,94,0
1825.0014728,0.0012584,148,94,0
1830.0351141,0.0025515000000000004,149,94,0
1836.0549576,0.0023423999999999997,150,94,0
1840.754139,0.013622,151,94,0
1846.6088646,0.0149814,152,94,0
1850.771,0.247,153,94,1
1682.981,0.223,128,95,1
1690.304,0.448,129,95,1
1699.425,0.45,130,95,1
1706.752,0.226,131,95,1
1715.666,0.227,132,95,1
1722.996,0.228,133,95,1
1731.8284613,0.1063476,134,95,0
1739.26,0.23,135,95,1
1747.746,0.231,136,95,1
1754.848,0.232,137,95,1
1763.111,0.0,138,95,1
1769.976,0.234,139,95,1
1777.812177,0.052781,140,95,0
1784.396,0.236,141,95,1
1791.957,0.0,142,95,1
1798.2293014,0.058905,143,95,0
1805.3316949,0.0019837,144,95,0
1811.283264,0.013824,145,95,0
1817.9303595000001,0.0011086,146,95,0
1823.4679913999998,0.0011132,147,95,0
1829.8323306,0.0013851,148,95,0
1835.1995180000001,0.0014884000000000002,149,95,0
1841.2495534999998,0.0018865000000000002,150,95,0
1846.23,0.0,151,95,1
1852.253,0.0,152,95,1
1856.776,0.248,153,95,1
1862.271,0.249,154,95,1
1742.202,0.231,135,96,1
1751.136,0.232,136,96,1
1758.218466,0.08108399999999999,137,96,0
1766.8607112,0.017081999999999996,138,96,0
1773.545,0.0,139,96,1
1781.872924,0.0176292,140,96,0
1788.5499117000002,0.0743943,141,96,0
1796.4231908,0.0122332,142,96,0
1802.7927501,0.1500681,143,96,0
1810.2868080000003,0.0018960000000000001,144,96,0
1816.3805607999998,0.0016147,145,96,0
1823.349968,0.0011374,146,96,0
1829.0430422999998,0.0015065999999999999,147,96,0
1835.8444588,0.0010979999999999998,148,96,0
1841.3630865,0.0011515,149,96,0
1847.8220136,0.0015252,150,96,0
1852.9771546,0.0038038000000000004,151,96,0
1859.1888167999998,0.002356,152,96,0
1863.902199,0.0023655,153,96,0
1869.734625,0.010275,154,96,0
1874.1475483,0.022690399999999996,155,96,0
1879.92,0.252,156,96,1
1751.927,0.233,136,97,1
1759.446,0.234,137,97,1
1768.14,0.47,138,97,1
1775.428,0.472,139,97,1
1783.899,0.237,140,97,1
1790.95,0.238,141,97,1
1798.953,0.239,142,97,1
1805.52,0.24,143,97,1
1813.284,0.241,144,97,1
1819.598,0.242,145,97,1
1826.7530103,0.0045198,146,97,0
1832.8001196,0.014395999999999999,147,97,0
1839.771493,0.0017885,148,97,0
1845.6896610000001,0.060024,149,97,0
1852.2383776,0.005187000000000001,150,97,0
1857.66818,0.0500464,151,97,0
1864.024209,0.001245,152,97,0
1868.98985,0.0029,153,97,0
1874.7851887000002,0.010742799999999999,154,97,0
1879.668,0.252,155,97,1
1885.103,0.253,156,97,1
1889.76,0.254,157,97,1
1778.2941159000002,0.09733589999999999,139,98,0
1787.142,0.238,140,98,1
1794.173,0.239,141,98,1
1802.4576,0.018024000000000002,142,98,0
1809.187,0.241,143,98,1
1817.2019822000002,0.0128986,144,98,0
1823.715,0.243,145,98,1
1831.2535012,0.0026108,146,98,0
1837.417778,0.0024255,147,98,0
1844.784012,0.0015252,148,98,0
1850.8361585999999,0.014326,149,98,0
1857.778912,0.0051335999999999994,150,98,0
1863.3654546,0.0011951999999999998,151,98,0
1869.9891750000002,0.00155,152,98,0
1875.0958514000001,0.0038905,153,98,0
1881.2675447999998,0.0023688000000000003,154,98,0
1886.0719141000002,0.0042504,155,98,0
1892.1033786000003,0.011455400000000001,156,98,0
1896.69,0.255,157,98,1
1902.592,0.256,158,98,1
1787.959,0.239,140,99,1
1795.44,0.48,141,99,1
1803.885,0.241,142,99,1
1810.886,0.242,143,99,1
1819.098,0.243,144,99,1
1825.852,0.244,145,99,1
1833.825,0.245,146,99,1
1840.2730854,0.08991299999999999,147,99,0
1847.5848234999999,0.019438900000000002,148,99,0
1854.048,0.0,149,99,1
1861.026,0.0,150,99,1
1867.25,0.0,151,99,1
1873.9369342,0.0052961,152,99,0
1879.2251856,0.0500472,153,99,0
1885.5806387,0.0012397,154,99,0
1890.6682786,0.0029463999999999996,155,99,0
1896.644508,0.010811999999999999,156,99,0
1901.568,0.0,157,99,1
1907.454,0.514,158,99,1
1912.296,0.516,159,99,1
1797.619,0.241,141,100,1
1806.53,0.484,142,100,1
1813.752,0.243,143,100,1
1822.192,0.244,144,100,1
1828.925,0.245,145,100,1
1837.1183568,0.0136776,146,100,0
1843.608,0.247,147,100,1
1851.5543848,0.008506399999999999,148,100,0
1858.0043601,0.0062001,149,100,0
1865.522625,0.0079,150,100,0
1871.7073263,0.0142819,151,100,0
1878.9208452,0.0052164,152,100,0
1884.4632135999998,0.0015433,153,100,0
1890.9775744,0.0018542,154,100,0
1896.1509300000002,0.003927,155,100,0
1902.5379328000001,0.0030208,156,100,0
1907.5039094,0.0043433,157,100,0
1913.844,0.258,158,100,1
1918.413,0.259,159,100,1
1924.52,0.52,160,100,1
1814.872,0.488,143,101,1
1823.045,0.245,144,101,1
1830.486,0.246,145,101,1
1838.668,0.247,146,101,1
1845.616,0.248,147,101,1
1853.5602081,0.1644147,148,101,0
1860.413325,0.090925,149,101,0
1867.9170255,0.0189254,150,101,0
1874.4879888000003,0.0912744,151,101,0
1881.814,0.0,152,101,1
1887.728,0.0,153,101,1
1894.3269915,0.005559000000000001,154,101,0
1899.776,0.0,155,101,1
1906.3192165,0.0015677,156,101,0
1911.692667,0.003483,157,101,0
1917.895,0.0,158,101,1
1922.96,0.26,159,101,1
1929.051,0.522,160,101,1
1934.084,0.524,161,101,1
1841.152,0.248,146,102,1
1848.078,0.249,147,102,1
1856.5,0.25,148,102,1
1863.173,0.251,149,102,1
1871.3013984000002,0.0092988,150,102,0
1877.8853906999998,0.0069069000000000005,151,102,0
1885.5920886000001,0.009651999999999999,152,102,0
1891.5747765,0.0140505,153,102,0
1898.6349824000001,0.007552,154,102,0
1904.2822859,0.0061937,155,102,0
1911.006,0.0,156,102,1
1916.5925926,0.0063714,157,102,0
1923.22,0.26,158,102,1
1928.268,0.261,159,102,1
1934.87,0.262,160,102,1
1939.888,0.526,161,102,1
1945.944,0.528,162,102,1
1857.4,0.251,148,103,1
1864.8,0.252,149,103,1
1872.938254,0.1645259,150,103,0
1879.8871724,0.091313,151,103,0
1887.6570584999997,0.017696999999999997,152,103,0
1893.929088,0.08289279999999999,153,103,0
1901.029,0.0,154,103,1
1907.136,0.0,155,103,1
1914.01,0.0,156,103,1
1919.58,0.0,157,103,1
1926.441,0.261,158,103,1
1931.988,0.262,159,103,1
1938.573,0.263,160,103,1
1943.832,0.528,161,103,1
1950.135,0.53,162,103,1
1954.834,0.532,163,103,1
1867.14,0.506,149,104,1
1875.536,0.254,150,104,1
1882.41,0.255,151,104,1
1890.6713344,0.0178432,152,104,0
1897.0982620999998,0.0108197,153,104,0
1904.6916306,0.0160992,154,104,0
1910.643,0.0,155,104,1
1918.02,0.26,156,104,1
1923.9316938,0.06566759999999999,157,104,0
1930.94,0.262,158,104,1
1936.732,0.263,159,104,1
1943.304,0.264,160,104,1
1948.81,0.265,161,104,1
1955.366,0.532,162,104,1
1960.314,0.534,163,104,1
1966.316,0.536,164,104,1
1876.545,0.255,150,105,1
1883.904,0.256,151,105,1
1892.0280119000001,0.16463419999999998,152,105,0
1898.7459174,0.091848,153,105,0
1906.3339134000003,0.056695100000000005,154,105,0
1912.82,0.0,155,105,1
1920.177,0.0,156,105,1
1926.224,0.262,157,105,1
1933.576,0.263,158,105,1
1939.344,0.264,159,105,1
1946.425,0.265,160,105,1
1952.174,0.266,161,105,1
1958.979,0.267,162,105,1
1963.904,0.536,163,105,1
1969.887,0.538,164,105,1
1974.78,0.54,165,105,1
1894.236,0.516,152,106,1
1901.06,0.259,153,106,1
1909.0664319999998,0.02054,154,106,0
1915.6802309999998,0.0185049,155,106,0
1923.3874832000001,0.0221652,156,106,0
1929.631,0.0,157,106,1
1937.232,0.264,158,106,1
1943.245,0.265,159,106,1
1950.312,0.266,160,106,1
1956.309,0.267,161,106,1
1963.368,0.536,162,106,1
1968.542,0.269,163,106,1
1974.78,0.54,164,106,1
1979.655,0.542,165,106,1
1985.872,0.816,166,106,1
1990.716,0.273,167,106,1
1901.64,0.26,153,107,1
1909.8234693,0.1798029,154,107,0
1916.7220722,0.09306240000000002,155,107,0
1924.634,0.263,156,107,1
1931.16,0.264,157,107,1
1938.74,0.265,158,107,1
1945.258,0.266,159,107,1
1952.571,0.267,160,107,1
1958.812,0.268,161,107,1
1966.121,0.269,162,107,1
1971.27,0.27,163,107,1
1977.758,0.271,164,107,1
1982.88,0.544,165,107,1
1989.078,0.546,166,107,1
1994.172,0.548,167,107,1
2000.075,0.55,168,107,1
2005.14,0.552,169,107,1
2011.02,0.554,170,107,1
2015.778,0.278,171,107,1
1918.585,0.263,155,108,1
1926.7713168,0.0288816,156,108,0
1933.505561,0.023955999999999998,157,108,0
1941.3374526,0.027105399999999998,158,108,0
1947.765,0.0,159,108,1
1955.596,0.268,160,108,1
1962.086,0.0,161,108,1
1969.65,0.27,162,108,1
1975.048,0.271,163,108,1
1981.792,0.544,164,108,1
1987.167,0.273,165,108,1
1993.624,0.548,166,108,1
1998.7,0.55,167,108,1
2005.14,0.828,168,108,1
2009.912,0.554,169,108,1
2016.056,0.278,170,108,1
2020.797,0.558,171,108,1
2026.92,0.56,172,108,1
1927.08,0.53,156,109,1
1934.0221067999998,0.0964782,157,109,0
1941.891,0.534,158,109,1
1948.628,0.268,159,109,1
1956.706,0.269,160,109,1
1963.17,0.27,161,109,1
1970.983,0.271,162,109,1
1976.624,0.544,163,109,1
1983.345,0.546,164,109,1
1988.966,0.274,165,109,1
1995.675,0.275,166,109,1
2001.0,0.552,167,109,1
2007.419,0.554,168,109,1
2012.72,0.556,169,109,1
2019.123,0.558,170,109,1
2024.12,0.56,171,109,1
2030.225,0.562,172,109,1
2035.476,0.564,173,109,1
1935.216,0.267,157,110,1
1943.536,0.268,158,110,1
1950.2917219,0.0313923,159,110,0
1958.516118,0.039284999999999994,160,110,0
1965.292,0.0,161,110,1
1973.36,0.544,162,110,1
1979.25,0.273,163,110,1
1986.226,0.274,164,110,1
1991.825,0.275,165,110,1
1999.068,0.552,166,110,1
2004.649,0.277,167,110,1
2011.608,0.556,168,110,1
2016.891,0.558,169,110,1
2023.56,0.84,170,110,1
2028.82,0.562,171,110,1
2035.194,0.282,172,110,1
2040.43,0.566,173,110,1
2046.788,0.568,174,110,1
1965.744,0.272,161,111,1
1973.79,0.273,162,111,1
1980.198,0.274,163,111,1
1987.425,0.55,164,111,1
1993.548,0.552,165,111,1
2000.494,0.554,166,111,1
2006.604,0.278,167,111,1
2013.264,0.558,168,111,1
2019.36,0.56,169,111,1
2025.729,0.843,170,111,1
2031.528,0.564,171,111,1
2037.883,0.566,172,111,1
2043.38,0.568,173,111,1
2049.72,0.57,174,111,1
2054.91,0.572,175,111,1
1989.684,0.552,164,112,1
1995.785,0.277,165,112,1
2003.268,0.556,166,112,1
2009.358,0.279,167,112,1
2016.56,0.56,168,112,1
2022.357,0.281,169,112,1
2029.554,0.564,170,112,1
2035.336,0.566,171,112,1
2042.244,0.852,172,112,1
2047.725,0.57,173,112,1
2054.338,0.572,174,112,1
2059.512,0.574,175,112,1
2066.112,0.576,176,112,1
1996.318,0.278,165,113,1
2004.057,0.558,166,113,1
2010.4,0.28,167,113,1
2017.861,0.281,168,113,1
2023.914,0.282,169,113,1
2031.091,0.566,170,113,1
2037.132,0.568,171,113,1
2044.02,0.855,172,113,1
2050.048,0.572,173,113,1
2056.642,0.574,174,113,1
2062.08,0.576,175,113,1
2068.662,0.578,176,113,1
2074.08,0.58,177,113,1
2034.292,0.568,170,114,1
2040.315,0.285,171,114,1
2047.474,0.572,172,114,1
2053.485,0.574,173,114,1
2060.352,0.864,174,114,1
2066.061,0.578,175,114,1
2072.63,0.58,176,114,1
2078.031,0.582,177,114,1
2048.893,0.574,172,115,1
2054.88,0.576,173,115,1
2062.015,0.867,174,115,1
2067.99,0.58,175,115,1
2074.539,0.873,176,115,1
2080.208,0.584,177,115,1
2057.391,0.578,173,116,1
2064.8,0.58,174,116,1
2070.756,0.582,175,116,1
2077.872,0.876,176,116,1
2083.523,0.586,177,116,1
2065.518,0.582,174,117,1
2071.74,0.584,175,117,1
2078.835,0.879,176,117,1
2085.048,0.588,177,117,1
2073.854,0.586,175,118,1
2081.226,0.588,176,118,1
2087.42,0.59,177,118,1
