Z,N,spinAndParity,betaMinus(keV),massExcess(keV),bindingEnergyLDMFit(keV),bindingEnergy(keV),bindingEnergyUncertainty,bindingEnergyLDMFitUncertainty,halflife,A,I,J,parity,S,L,d,P,K,np,nn,T,BEpA,BE,semf,error_semf,dz,error_dz
97,150,(3/2-),-620.0,65490.0,11.134,7498.941,21,21,1,247,0.2145748987854251,1.5,-1.0,0.5,1.0,0,9.230768994082847,6.274305357411168,82,126,26.5,7.498940999999999,1852.2384269999998,1858.6623648949267,-6.423937894926894,2566430.865328439,-2564578.626901439
97,151,(6+:8+),890.0,68130.0,11.32,7490.6,20,20,1,248,0.21774193548387097,1.0,1.0,-0.5,1.5,-1,9.374999765625006,6.2827613047827855,82,126,27.0,7.490600000000001,1857.6688000000001,1864.2376565835727,-6.568856583572597,2600151.2140458426,-2598293.5452458425
97,151,1(-),890.0,68130.0,11.32,7490.6,20,20,1,248,0.21774193548387097,1.0,-1.0,-0.5,1.5,-1,9.374999765625006,6.2827613047827855,82,126,27.0,7.490600000000001,1857.6688000000001,1864.2376565835727,-6.568856583572597,2600151.2140458426,-2598293.5452458425
97,151,1(-),890.0,68130.0,11.32,7490.6,20,20,1,248,0.21774193548387097,1.0,-1.0,-0.5,1.5,-1,9.374999765625006,6.2827613047827855,82,126,27.0,7.490600000000001,1857.6688000000001,1864.2376565835727,-6.568856583572597,2600151.2140458426,-2598293.5452458425
97,152,7/2+,123.6,69846.3,13.548,7486.041,5,5,1,249,0.22088353413654618,3.5,1.0,-0.5,4.0,0,9.512194889946466,6.291194551556287,82,126,27.5,7.486041,1864.0242090000002,1871.217420904823,-7.193211904822874,2634330.0118996636,-2632465.9876906634
97,152,7/2+,123.6,69846.3,13.548,7486.041,5,5,1,249,0.22088353413654618,3.5,1.0,-0.5,4.0,0,9.512194889946466,6.291194551556287,82,126,27.5,7.486041,1864.0242090000002,1871.217420904823,-7.193211904822874,2634330.0118996636,-2632465.9876906634
97,152,7/2+,123.6,69846.3,13.548,7486.041,5,5,1,249,0.22088353413654618,3.5,1.0,-0.5,4.0,0,9.512194889946466,6.291194551556287,82,126,27.5,7.486041,1864.0242090000002,1871.217420904823,-7.193211904822874,2634330.0118996636,-2632465.9876906634
97,153,2-,1781.7,72952.0,14.639,7475.959,12,12,1,250,0.224,2.0,-1.0,-0.5,2.5,-1,9.642856913265312,6.299605249474365,82,126,28.0,7.475959,1868.98975,1876.5581403368583,-7.568390336858329,2668968.9357073302,-2667099.94595733
97,154,(3/2-),1093.0,75228.0,18.12,7469.26,4,4,1,251,0.22709163346613545,1.5,-1.0,0.5,1.0,0,9.767441633315311,6.307993548663267,82,126,28.5,7.46926,1874.7842600000001,1883.3000642446873,-8.51580424468716,2704074.093124772,-2702199.308864772
98,148,0+,-3730.0,64090.2,7.438,7499.122,6,6,1,246,0.2032520325203252,0.0,1.0,0.0,0.0,1,9.263157650969536,6.265826556058271,82,126,25.0,7.499122000000001,1844.784012,1850.101624787283,-5.317612787282997,2512739.315187137,-2510894.531175137
98,148,0+,-3730.0,64090.2,7.438,7499.122,6,6,1,246,0.2032520325203252,0.0,1.0,0.0,0.0,1,9.263157650969536,6.265826556058271,82,126,25.0,7.499122000000001,1844.784012,1850.101624787283,-5.317612787282997,2512739.315187137,-2510894.531175137
98,148,0+,-3730.0,64090.2,7.438,7499.122,6,6,1,246,0.2032520325203252,0.0,1.0,0.0,0.0,1,9.263157650969536,6.265826556058271,82,126,25.0,7.499122000000001,1844.784012,1850.101624787283,-5.317612787282997,2512739.315187137,-2510894.531175137
98,149,(7/2+),-2469.0,66109.0,6.93,7493.26,6,6,1,247,0.20647773279352227,3.5,1.0,-0.5,4.0,0,9.435897193951355,6.274305357411168,82,126,25.5,7.49326,1850.8352200000002,1856.1225001602231,-5.287280160222963,2545462.1751727564,-2543611.3399527567
98,149,(7/2+),-2469.0,66109.0,6.93,7493.26,6,6,1,247,0.20647773279352227,3.5,1.0,-0.5,4.0,0,9.435897193951355,6.274305357411168,82,126,25.5,7.49326,1850.8352200000002,1856.1225001602231,-5.287280160222963,2545462.1751727564,-2543611.3399527567
98,146,0+,-4550.0,61478.0,6.383,7505.137,11,11,1,244,0.19672131147540983,0.0,1.0,0.0,0.0,1,8.888888641975315,6.248799769526243,82,126,24.0,7.5051369999999995,1831.253428,1836.1561197129029,-4.902691712902879,2448622.6026091375,-2446791.3491811375
98,147,1/2+,-2930.0,63385.2,6.432,7499.664,10,10,1,245,0.2,0.5,1.0,0.5,0.0,0,9.081080835646464,6.257324745675973,82,126,24.5,7.499664,1837.41768,1842.4255100874386,-5.007830087438606,2480459.672937206,-2478622.255257206
98,147,1/2+,-2930.0,63385.2,6.432,7499.664,10,10,1,245,0.2,0.5,1.0,0.5,0.0,0,9.081080835646464,6.257324745675973,82,126,24.5,7.499664,1837.41768,1842.4255100874386,-5.007830087438606,2480459.672937206,-2478622.255257206
98,144,0+,-5400.0,59387.0,5.34,7509.1,5,5,1,242,0.19008264462809918,0.0,1.0,0.0,0.0,1,8.470587986159178,6.231679684369752,82,126,23.0,7.5091,1817.2022,1821.6980359319045,-4.495835931904594,2386254.743558232,-2384437.541358232
98,144,0+,-5400.0,59387.0,5.34,7509.1,5,5,1,242,0.19008264462809918,0.0,1.0,0.0,0.0,1,8.470587986159178,6.231679684369752,82,126,23.0,7.5091,1817.2022,1821.6980359319045,-4.495835931904594,2386254.743558232,-2384437.541358232
98,144,0+,-5400.0,59387.0,5.34,7509.1,5,5,1,242,0.19008264462809918,0.0,1.0,0.0,0.0,1,8.470587986159178,6.231679684369752,82,126,23.0,7.5091,1817.2022,1821.6980359319045,-4.495835931904594,2386254.743558232,-2384437.541358232
98,145,(1/2+),-3800.0,60990.0,5.0,7505.0,10,10,1,243,0.1934156378600823,0.5,1.0,0.5,0.0,0,8.685714037551028,6.240251469155711,82,126,23.5,7.505,1823.715,1828.2221388379928,-4.507138837992898,2417221.151090297,-2415397.436090297
98,145,(1/2+),-3800.0,60990.0,5.0,7505.0,10,10,1,243,0.1934156378600823,0.5,1.0,0.5,0.0,0,8.685714037551028,6.240251469155711,82,126,23.5,7.505,1823.715,1828.2221388379928,-4.507138837992898,2417221.151090297,-2415397.436090297
98,142,0+,-6200.0,57989.0,4.97,7510.24,8,8,1,240,0.18333333333333332,0.0,1.0,0.0,0.0,1,7.999999750000009,6.214465011907717,82,126,22.0,7.51024,1802.4576,1806.714591753981,-4.256991753981083,2325605.728578039,-2323803.270978039
98,142,0+,-6200.0,57989.0,4.97,7510.24,8,8,1,240,0.18333333333333332,0.0,1.0,0.0,0.0,1,7.999999750000009,6.214465011907717,82,126,22.0,7.51024,1802.4576,1806.714591753981,-4.256991753981083,2325605.728578039,-2323803.270978039
98,143,(7/2-),-4600.0,59330.0,4.8,7507.0,10,10,1,241,0.18672199170124482,3.5,-1.0,0.5,3.0,0,8.24242399265382,6.223084253206058,82,126,22.5,7.507,1809.187,1813.4998112976039,-4.312811297603957,2355716.436951765,-2353907.249951765
98,143,(7/2-),-4600.0,59330.0,4.8,7507.0,10,10,1,241,0.18672199170124482,3.5,-1.0,0.5,3.0,0,8.24242399265382,6.223084253206058,82,126,22.5,7.507,1809.187,1813.4998112976039,-4.312811297603957,2355716.436951765,-2353907.249951765
98,150,0+,-3060.0,67238.0,8.612,7491.044,21,21,1,248,0.20967741935483872,0.0,1.0,0.0,0.0,1,9.599999760000006,6.2827613047827855,82,126,26.0,7.491044,1857.778912,1863.546922297829,-5.768010297829051,2578635.2162396726,-2576777.4373276727
98,150,0+,-3060.0,67238.0,8.612,7491.044,21,21,1,248,0.20967741935483872,0.0,1.0,0.0,0.0,1,9.599999760000006,6.2827613047827855,82,126,26.0,7.491044,1857.778912,1863.546922297829,-5.768010297829051,2578635.2162396726,-2576777.4373276727
98,157,(7/2+),720.0,84810.0,20.5,7438.0,10,10,1,255,0.23137254901960785,3.5,1.0,-0.5,4.0,0,10.046511394267178,6.341325705384997,82,184,29.5,7.438,1896.6899999999998,1906.084400975605,-9.394400975605095,2823726.694969018,-2821830.004969018
98,158,0+,0.0,87000.0,22.4,7432.0,10,10,1,256,0.234375,0.0,1.0,0.0,0.0,1,9.904761668934247,6.3496042078727974,82,184,30.0,7.432,1902.592,1912.5599852797282,-9.967985279728055,2860628.596211299,-2858726.0042112987
98,158,0+,0.0,87000.0,22.4,7432.0,10,10,1,256,0.234375,0.0,1.0,0.0,0.0,1,9.904761668934247,6.3496042078727974,82,184,30.0,7.432,1902.592,1912.5599852797282,-9.967985279728055,2860628.596211299,-2858726.0042112987
98,158,0+,0.0,87000.0,22.4,7432.0,10,10,1,256,0.234375,0.0,1.0,0.0,0.0,1,9.904761668934247,6.3496042078727974,82,184,30.0,7.432,1902.592,1912.5599852797282,-9.967985279728055,2860628.596211299,-2858726.0042112987
98,155,(7/2+),291.0,79302.0,16.635,7454.83,17,17,1,253,0.22529644268774704,3.5,1.0,-0.5,4.0,0,10.311110881975313,6.32470354341737,82,126,28.5,7.45483,1886.0719900000001,1894.2949951912453,-8.223005191245193,2751360.124204102,-2749474.052214102
98,155,(7/2+),291.0,79302.0,16.635,7454.83,17,17,1,253,0.22529644268774704,3.5,1.0,-0.5,4.0,0,10.311110881975313,6.32470354341737,82,126,28.5,7.45483,1886.0719900000001,1894.2949951912453,-8.223005191245193,2751360.124204102,-2749474.052214102
98,156,0+,-653.0,81341.0,18.99,7449.23,5,5,1,254,0.2283464566929134,0.0,1.0,0.0,0.0,1,10.18181795041323,6.333025531362916,82,184,29.0,7.449229999999999,1892.10442,1900.999460878286,-8.895040878286181,2787306.2063531685,-2785414.1019331682
98,156,0+,-653.0,81341.0,18.99,7449.23,5,5,1,254,0.2283464566929134,0.0,1.0,0.0,0.0,1,10.18181795041323,6.333025531362916,82,184,29.0,7.449229999999999,1892.10442,1900.999460878286,-8.895040878286181,2787306.2063531685,-2785414.1019331682
98,153,1/2+,-377.0,74135.0,12.283,7470.501,16,16,1,251,0.21912350597609562,0.5,1.0,0.5,0.0,0,10.046511394267178,6.307993548663267,82,126,27.5,7.4705010000000005,1875.095751,1882.0456417586174,-6.949890758617357,2680881.4260980505,-2679006.3303470504
98,153,1/2+,-377.0,74135.0,12.283,7470.501,16,16,1,251,0.21912350597609562,0.5,1.0,0.5,0.0,0,10.046511394267178,6.307993548663267,82,126,27.5,7.4705010000000005,1875.095751,1882.0456417586174,-6.949890758617357,2680881.4260980505,-2679006.3303470504
98,154,0+,-1260.0,76034.6,15.047,7465.347,9,9,1,252,0.2222222222222222,0.0,1.0,0.0,0.0,1,10.18181795041323,6.316359597656378,82,126,28.0,7.4653469999999995,1881.2674439999998,1888.9844238590106,-7.716979859010735,2715887.529175446,-2714006.261731446
98,154,0+,-1260.0,76034.6,15.047,7465.347,9,9,1,252,0.2222222222222222,0.0,1.0,0.0,0.0,1,10.18181795041323,6.316359597656378,82,126,28.0,7.4653469999999995,1881.2674439999998,1888.9844238590106,-7.716979859010735,2715887.529175446,-2714006.261731446
98,151,9/2-,-1450.0,69722.7,8.994,7483.395,5,5,1,249,0.21285140562248997,4.5,-1.0,-0.5,5.0,0,9.756097323022017,6.291194551556287,82,126,26.5,7.483395000000001,1863.3653550000001,1869.3252818818983,-5.959926881898127,2612259.1541045494,-2610395.7887495495
98,151,9/2-,-1450.0,69722.7,8.994,7483.395,5,5,1,249,0.21285140562248997,4.5,-1.0,-0.5,5.0,0,9.756097323022017,6.291194551556287,82,126,26.5,7.483395000000001,1863.3653550000001,1869.3252818818983,-5.959926881898127,2612259.1541045494,-2610395.7887495495
98,152,0+,-2050.0,71170.3,10.947,7479.957,6,6,1,250,0.216,0.0,1.0,0.0,0.0,1,9.904761668934247,6.299605249474365,82,126,27.0,7.479957000000001,1869.98925,1876.5039892022962,-6.514739202296141,2646340.962531473,-2644470.973281473
98,152,0+,-2050.0,71170.3,10.947,7479.957,6,6,1,250,0.216,0.0,1.0,0.0,0.0,1,9.904761668934247,6.299605249474365,82,126,27.0,7.479957000000001,1869.98925,1876.5039892022962,-6.514739202296141,2646340.962531473,-2644470.973281473
99,148,(7/2+),-3090.0,68578.0,6.25,7480.1,8,8,1,247,0.19838056680161945,3.5,1.0,-0.5,4.0,0,9.589743343852735,6.274305357411168,82,126,24.5,7.4801,1847.5847,1852.6036235055951,-5.018923505595012,2525507.016354861,-2523659.431654861
99,148,(7/2+),-3090.0,68578.0,6.25,7480.1,8,8,1,247,0.19838056680161945,3.5,1.0,-0.5,4.0,0,9.589743343852735,6.274305357411168,82,126,24.5,7.4801,1847.5847,1852.6036235055951,-5.018923505595012,2525507.016354861,-2523659.431654861
99,144,(7/2+),-4570.0,64750.0,4.4,7486.0,10,10,1,243,0.18518518518518517,3.5,1.0,-0.5,4.0,0,8.742856893061232,6.240251469155711,82,126,22.5,7.486,1819.098,1823.3631977087268,-4.265197708726873,2399386.879181478,-2397567.781181478
99,144,(7/2+),-4570.0,64750.0,4.4,7486.0,10,10,1,243,0.18518518518518517,3.5,1.0,-0.5,4.0,0,8.742856893061232,6.240251469155711,82,126,22.5,7.486,1819.098,1823.3631977087268,-4.265197708726873,2399386.879181478,-2397567.781181478
99,144,(7/2+),-4570.0,64750.0,4.4,7486.0,10,10,1,243,0.18518518518518517,3.5,1.0,-0.5,4.0,0,8.742856893061232,6.240251469155711,82,126,22.5,7.486,1819.098,1823.3631977087268,-4.265197708726873,2399386.879181478,-2397567.781181478
99,146,(3/2-),-3900.0,66320.0,4.4,7485.0,10,10,1,245,0.19183673469387755,1.5,-1.0,0.5,1.0,0,9.189188940832732,6.257324745675973,82,126,23.5,7.485,1833.825,1838.241905247143,-4.4169052471429495,2461574.372667888,-2459740.547667888
99,146,(3/2-),-3900.0,66320.0,4.4,7485.0,10,10,1,245,0.19183673469387755,1.5,-1.0,0.5,1.0,0,9.189188940832732,6.257324745675973,82,126,23.5,7.485,1833.825,1838.241905247143,-4.4169052471429495,2461574.372667888,-2459740.547667888
99,154,7/2+,-335.1,79010.5,12.71,7452.888,5,5,1,253,0.21739130434782608,3.5,1.0,-0.5,4.0,0,10.577777542716055,6.32470354341737,82,126,27.5,7.452888,1885.5806639999998,1892.7091359710826,-7.128471971082718,2728079.6845401153,-2726194.1038761153
99,154,7/2+,-335.1,79010.5,12.71,7452.888,5,5,1,253,0.21739130434782608,3.5,1.0,-0.5,4.0,0,10.577777542716055,6.32470354341737,82,126,27.5,7.452888,1885.5806639999998,1892.7091359710826,-7.128471971082718,2728079.6845401153,-2726194.1038761153
99,155,(7+),1091.6,81994.0,13.979,7443.576,12,12,1,254,0.2204724409448819,7.0,1.0,-0.5,7.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,(7+),1091.6,81994.0,13.979,7443.576,12,12,1,254,0.2204724409448819,7.0,1.0,-0.5,7.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,(7+),1091.6,81994.0,13.979,7443.576,12,12,1,254,0.2204724409448819,7.0,1.0,-0.5,7.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,2+,1091.6,82078.0,13.979,7443.576,12,12,1,254,0.2204724409448819,2.0,1.0,-0.5,2.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,2+,1091.6,82078.0,13.979,7443.576,12,12,1,254,0.2204724409448819,2.0,1.0,-0.5,2.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,2+,1091.6,82078.0,13.979,7443.576,12,12,1,254,0.2204724409448819,2.0,1.0,-0.5,2.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,2+,1091.6,82078.0,13.979,7443.576,12,12,1,254,0.2204724409448819,2.0,1.0,-0.5,2.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,155,2+,1091.6,82078.0,13.979,7443.576,12,12,1,254,0.2204724409448819,2.0,1.0,-0.5,2.5,-1,10.717391071361064,6.333025531362916,82,126,28.0,7.443576,1890.668304,1898.2212687985846,-7.552964798584526,2763453.020443656,-2761562.352139656
99,156,(7/2+),289.0,84089.0,17.32,7437.82,4,4,1,255,0.2235294117647059,3.5,1.0,-0.5,4.0,0,10.577777542716055,6.341325705384997,82,184,28.5,7.437819999999999,1896.6440999999998,1905.1232804140623,-8.479180414062512,2799298.366658846,-2797401.7225588458
99,156,(7/2+),289.0,84089.0,17.32,7437.82,4,4,1,255,0.2235294117647059,3.5,1.0,-0.5,4.0,0,10.577777542716055,6.341325705384997,82,184,28.5,7.437819999999999,1896.6440999999998,1905.1232804140623,-8.479180414062512,2799298.366658846,-2797401.7225588458
99,156,(7/2+),289.0,84089.0,17.32,7437.82,4,4,1,255,0.2235294117647059,3.5,1.0,-0.5,4.0,0,10.577777542716055,6.341325705384997,82,184,28.5,7.437819999999999,1896.6440999999998,1905.1232804140623,-8.479180414062512,2799298.366658846,-2797401.7225588458
99,152,3/2-,-1447.0,74512.0,8.456,7465.884,21,21,1,251,0.21115537848605578,1.5,-1.0,0.5,1.0,0,10.279069528393732,6.307993548663267,82,126,26.5,7.465884,1873.936884,1879.8253976089334,-5.888513608933408,2658728.966980096,-2656855.030096096
99,152,3/2-,-1447.0,74512.0,8.456,7465.884,21,21,1,251,0.21115537848605578,1.5,-1.0,0.5,1.0,0,10.279069528393732,6.307993548663267,82,126,26.5,7.465884,1873.936884,1879.8253976089334,-5.888513608933408,2658728.966980096,-2656855.030096096
99,153,(5-),480.0,77290.0,9.88,7457.24,20,20,1,252,0.21428571428571427,5.0,-1.0,-0.5,5.5,-1,10.43181794473141,6.316359597656378,82,126,27.0,7.45724,1879.2244799999999,1885.570734216787,-6.346254216787202,2693172.225059619,-2691293.0005796193
99,153,(5-),480.0,77290.0,9.88,7457.24,20,20,1,252,0.21428571428571427,5.0,-1.0,-0.5,5.5,-1,10.43181794473141,6.316359597656378,82,126,27.0,7.45724,1879.2244799999999,1885.570734216787,-6.346254216787202,2693172.225059619,-2691293.0005796193
100,144,0+,-6600.0,68960.0,3.2,7468.0,10,10,1,244,0.18032786885245902,0.0,1.0,0.0,0.0,1,8.999999750000008,6.248799769526243,82,126,22.0,7.468,1822.192,1826.127078299783,-3.935078299783072,2412896.965153307,-2411074.7731533074
100,144,0+,-6600.0,68960.0,3.2,7468.0,10,10,1,244,0.18032786885245902,0.0,1.0,0.0,0.0,1,8.999999750000008,6.248799769526243,82,126,22.0,7.468,1822.192,1826.127078299783,-3.935078299783072,2412896.965153307,-2411074.7731533074
100,144,0+,-6600.0,68960.0,3.2,7468.0,10,10,1,244,0.18032786885245902,0.0,1.0,0.0,0.0,1,8.999999750000008,6.248799769526243,82,126,22.0,7.468,1822.192,1826.127078299783,-3.935078299783072,2412896.965153307,-2411074.7731533074
100,149,(7/2+),-3660.0,73519.0,4.417,7461.865,25,25,1,249,0.19678714859437751,3.5,1.0,-0.5,4.0,0,10.097560729327787,6.291194551556287,82,126,24.5,7.4618649999999995,1858.004385,1862.6239074981147,-4.619522498114748,2571191.974199307,-2569333.969814307
100,149,(7/2+),-3660.0,73519.0,4.417,7461.865,25,25,1,249,0.19678714859437751,3.5,1.0,-0.5,4.0,0,10.097560729327787,6.291194551556287,82,126,24.5,7.4618649999999995,1858.004385,1862.6239074981147,-4.619522498114748,2571191.974199307,-2569333.969814307
100,148,0+,-5050.0,71898.0,4.85,7465.95,3,3,1,248,0.1935483870967742,0.0,1.0,0.0,0.0,1,9.899999752500007,6.2827613047827855,82,126,24.0,7.465949999999999,1851.5556,1856.1904235980883,-4.63482359808836,2538655.3243533196,-2536803.7687533195
100,148,0+,-5050.0,71898.0,4.85,7465.95,3,3,1,248,0.1935483870967742,0.0,1.0,0.0,0.0,1,9.899999752500007,6.2827613047827855,82,126,24.0,7.465949999999999,1851.5556,1856.1904235980883,-4.63482359808836,2538655.3243533196,-2536803.7687533195
100,148,0+,-5050.0,71898.0,4.85,7465.95,3,3,1,248,0.1935483870967742,0.0,1.0,0.0,0.0,1,9.899999752500007,6.2827613047827855,82,126,24.0,7.465949999999999,1851.5556,1856.1904235980883,-4.63482359808836,2538655.3243533196,-2536803.7687533195
100,147,(7/2+),-4300.0,71670.0,4.5,7464.0,10,10,1,247,0.1902834008097166,3.5,1.0,-0.5,4.0,0,9.692307443786989,6.274305357411168,82,126,23.5,7.464,1843.6080000000002,1848.105734931042,-4.497734931041805,2506559.991812869,-2504716.383812869
100,147,(7/2+),-4300.0,71670.0,4.5,7464.0,10,10,1,247,0.1902834008097166,3.5,1.0,-0.5,4.0,0,9.692307443786989,6.274305357411168,82,126,23.5,7.464,1843.6080000000002,1848.105734931042,-4.497734931041805,2506559.991812869,-2504716.383812869
100,147,(1/2+),-4300.0,71720.0,4.5,7464.0,10,10,1,247,0.1902834008097166,0.5,1.0,0.5,0.0,0,9.692307443786989,6.274305357411168,82,126,23.5,7.464,1843.6080000000002,1848.105734931042,-4.497734931041805,2506559.991812869,-2504716.383812869
100,147,(1/2+),-4300.0,71720.0,4.5,7464.0,10,10,1,247,0.1902834008097166,0.5,1.0,0.5,0.0,0,9.692307443786989,6.274305357411168,82,126,23.5,7.464,1843.6080000000002,1848.105734931042,-4.497734931041805,2506559.991812869,-2504716.383812869
100,146,0+,-5900.0,70191.0,4.11,7467.96,6,6,1,246,0.18699186991869918,0.0,1.0,0.0,0.0,1,9.473683961218844,6.265826556058271,82,126,23.0,7.46796,1837.11816,1841.4193889862747,-4.301228986274737,2474905.3824728956,-2473068.2643128955
100,146,0+,-5900.0,70191.0,4.11,7467.96,6,6,1,246,0.18699186991869918,0.0,1.0,0.0,0.0,1,9.473683961218844,6.265826556058271,82,126,23.0,7.46796,1837.11816,1841.4193889862747,-4.301228986274737,2474905.3824728956,-2473068.2643128955
100,146,0+,-5900.0,70191.0,4.11,7467.96,6,6,1,246,0.18699186991869918,0.0,1.0,0.0,0.0,1,9.473683961218844,6.265826556058271,82,126,23.0,7.46796,1837.11816,1841.4193889862747,-4.301228986274737,2474905.3824728956,-2473068.2643128955
100,160,0+,-800.0,95800.0,21.9,7402.0,20,20,1,260,0.23076923076923078,0.0,1.0,0.0,0.0,1,10.285714040816332,6.3825042988599066,82,184,30.0,7.402,1924.52,1934.5417142517144,-10.021714251714457,2959435.6412755,-2957511.1212755
100,152,0+,-3650.0,76817.0,6.25,7456.035,21,21,1,252,0.20634920634920634,0.0,1.0,0.0,0.0,1,10.636363394628106,6.316359597656378,82,126,26.0,7.456035,1878.92082,1884.21817283025,-5.29735283025002,2671500.5443756715,-2669621.6235556714
100,152,0+,-3650.0,76817.0,6.25,7456.035,21,21,1,252,0.20634920634920634,0.0,1.0,0.0,0.0,1,10.636363394628106,6.316359597656378,82,126,26.0,7.456035,1878.92082,1884.21817283025,-5.29735283025002,2671500.5443756715,-2669621.6235556714
100,151,(9/2-),-3008.0,75959.0,5.05,7457.0,6,6,1,251,0.20318725099601595,4.5,-1.0,-0.5,5.0,0,10.465116035694976,6.307993548663267,82,126,25.5,7.457,1871.7069999999999,1876.6393317956354,-4.932331795635491,2637610.76718861,-2635739.06018861
100,151,(9/2-),-3008.0,75959.0,5.05,7457.0,6,6,1,251,0.20318725099601595,4.5,-1.0,-0.5,5.0,0,10.465116035694976,6.307993548663267,82,126,25.5,7.457,1871.7069999999999,1876.6393317956354,-4.932331795635491,2637610.76718861,-2635739.06018861
100,150,0+,-4330.0,74072.0,5.41,7462.09,3,3,1,250,0.2,0.0,1.0,0.0,0.0,1,10.285714040816332,6.299605249474365,82,126,25.0,7.46209,1865.5225,1870.4526577687477,-4.9301577687476765,2604176.9003207874,-2602311.3778207875
100,150,0+,-4330.0,74072.0,5.41,7462.09,3,3,1,250,0.2,0.0,1.0,0.0,0.0,1,10.285714040816332,6.299605249474365,82,126,25.0,7.46209,1865.5225,1870.4526577687477,-4.9301577687476765,2604176.9003207874,-2602311.3778207875
100,150,0+,-4330.0,74072.0,5.41,7462.09,3,3,1,250,0.2,0.0,1.0,0.0,0.0,1,10.285714040816332,6.299605249474365,82,126,25.0,7.46209,1865.5225,1870.4526577687477,-4.9301577687476765,2604176.9003207874,-2602311.3778207875
100,156,0+,-1970.0,85485.0,14.648,7431.789,12,12,1,256,0.21875,0.0,1.0,0.0,0.0,1,10.956521500945186,6.3496042078727974,82,184,28.0,7.431789,1902.537984,1910.3054915207001,-7.767507520700065,2811677.373649853,-2809774.8356658528
100,156,0+,-1970.0,85485.0,14.648,7431.789,12,12,1,256,0.21875,0.0,1.0,0.0,0.0,1,10.956521500945186,6.3496042078727974,82,184,28.0,7.431789,1902.537984,1910.3054915207001,-7.767507520700065,2811677.373649853,-2809774.8356658528
100,155,7/2+,-1042.0,83800.0,12.156,7435.886,15,15,1,255,0.21568627450980393,3.5,1.0,-0.5,4.0,0,11.10638274241739,6.341325705384997,82,126,27.5,7.435886,1896.15093,1903.2091272097348,-7.058197209734772,2775931.483610464,-2774035.332680464
100,155,7/2+,-1042.0,83800.0,12.156,7435.886,15,15,1,255,0.21568627450980393,3.5,1.0,-0.5,4.0,0,11.10638274241739,6.341325705384997,82,126,27.5,7.435886,1896.15093,1903.2091272097348,-7.058197209734772,2775931.483610464,-2774035.332680464
100,154,0+,-2550.0,80902.5,10.44,7444.794,7,7,1,254,0.2125984251968504,0.0,1.0,0.0,0.0,1,10.956521500945186,6.333025531362916,82,126,27.0,7.444794,1890.977676,1897.498671279295,-6.5209952792949935,2740657.0113810766,-2738766.0337050767
100,154,0+,-2550.0,80902.5,10.44,7444.794,7,7,1,254,0.2125984251968504,0.0,1.0,0.0,0.0,1,10.956521500945186,6.333025531362916,82,126,27.0,7.444794,1890.977676,1897.498671279295,-6.5209952792949935,2740657.0113810766,-2738766.0337050767
100,153,1/2+,-1830.0,79345.5,7.47,7448.471,6,6,1,253,0.20948616600790515,0.5,1.0,0.5,0.0,0,10.799999760000006,6.32470354341737,82,126,26.5,7.448471,1884.463163,1890.163898579479,-5.700735579479215,2705846.965656411,-2703962.502493411
100,153,1/2+,-1830.0,79345.5,7.47,7448.471,6,6,1,253,0.20948616600790515,0.5,1.0,0.5,0.0,0,10.799999760000006,6.32470354341737,82,126,26.5,7.448471,1884.463163,1890.163898579479,-5.700735579479215,2705846.965656411,-2703962.502493411
100,158,0+,-1260.0,90430.0,18.0,7418.0,10,10,1,258,0.2248062015503876,0.0,1.0,0.0,0.0,1,10.636363394628106,6.366096760416892,82,184,29.0,7.418,1913.844,1922.6496219271053,-8.805621927105221,2884593.017715751,-2882679.173715751
100,157,(9/2+),-402.0,88590.0,16.244,7422.194,17,17,1,257,0.22178988326848248,4.5,1.0,0.5,4.0,0,10.799999760000006,6.3578611797342,82,184,28.5,7.422194,1907.503858,1915.7861800482347,-8.282322048234619,2847895.550871448,-2845988.047013448
100,157,(9/2+),-402.0,88590.0,16.244,7422.194,17,17,1,257,0.22178988326848248,4.5,1.0,0.5,4.0,0,10.799999760000006,6.3578611797342,82,184,28.5,7.422194,1907.503858,1915.7861800482347,-8.282322048234619,2847895.550871448,-2845988.047013448
