Z,elem,A,N,Rav,delta_Rav,x,ee,eo,oe,oo,t,h,P,K,S,d,diff
47,Ag,109,62,4.5638,0.0025,225,0.0,0.0,1.0,0.0,22.818354974292443,0.7580645161290323,2.3999998400000107,4.776856181035017,0.13761467889908258,0.0,0.00340428827181416
76,Os,188,112,5.3993,0.0011,1296,1.0,0.0,0.0,0.0,32.817480272024206,0.6785714285714286,4.19999979000001,5.728654315982437,0.19148936170212766,1.0,-0.018950758142794122
66,Dy,160,94,5.1951,0.3139,784,1.0,0.0,0.0,0.0,29.472251989123087,0.7021276595744681,6.857142612244907,5.428835233189813,0.175,1.0,-0.015737141669819543
70,Yb,155,85,5.104,0.011,225,0.0,1.0,0.0,0.0,28.855003552528782,0.8235294117647058,2.3999998400000107,5.371685354944832,0.0967741935483871,0.0,-0.028481731034392332
71,Lu,171,100,5.3436,0.0302,841,0.0,0.0,1.0,0.0,30.808040291421882,0.71,6.827585971462552,5.550499102911546,0.1695906432748538,0.0,0.018335282626323668
72,Hf,170,98,5.2898,0.0055,676,1.0,0.0,0.0,0.0,30.687813601627905,0.7346938775510204,6.153845917159773,5.539658256754464,0.15294117647058825,1.0,-0.024352215846632497
41,Nb,99,58,4.4062,0.0125,289,0.0,0.0,1.0,0.0,21.400477469184917,0.7068965517241379,4.235293868512125,4.626065009182741,0.1717171717171717,0.0,-0.030210653809231047
69,Tm,162,93,5.1713,0.0048,576,0.0,0.0,0.0,1.0,29.717345240051635,0.7419354838709677,5.958333085069454,5.451361778496419,0.14814814814814814,-1.0,-0.06184158340199897
47,Ag,100,53,4.4719,0.028,36,0.0,0.0,0.0,1.0,21.544346900318832,0.8867924528301887,1.4999997500000417,4.641588833612778,0.06,-1.0,-0.01297373667263102
55,Cs,121,66,4.7769,0.0078,121,0.0,0.0,1.0,0.0,24.463780996262468,0.8333333333333334,3.809523628117922,4.9460874432487,0.09090909090909091,0.0,0.00032510164766019756
34,Se,76,42,4.1395,0.0016,64,1.0,0.0,0.0,0.0,17.942201436929967,0.8095238095238095,3.428571183673487,4.235823584254893,0.10526315789473684,1.0,0.014381698352522676
79,Au,189,110,5.4084,0.0052,961,0.0,0.0,1.0,0.0,32.93375139020674,0.7181818181818181,2.526315656509702,5.738793548317167,0.164021164021164,0.0,-0.007143777074142044
70,Yb,172,102,5.2995,0.0058,1024,1.0,0.0,0.0,0.0,30.92803284791408,0.6862745098039216,7.499999765625008,5.561297766521235,0.18604651162790697,1.0,-0.037504058506640625
83,Bi,204,121,5.4934,0.091,1444,0.0,0.0,0.0,1.0,34.65400589606056,0.6859504132231405,0.8333331944444675,5.886765316883336,0.18627450980392157,-1.0,-0.0050250693182176676
65,Tb,150,85,4.9499,0.1505,400,0.0,0.0,0.0,1.0,28.23108086643085,0.7647058823529411,2.4999998611111187,5.313292845913055,0.13333333333333333,-1.0,-0.1010414160380666
79,Au,192,113,5.4179,0.0044,1156,0.0,0.0,0.0,1.0,33.28134116883046,0.6991150442477876,2.4374998476562593,5.768998281229633,0.17708333333333334,-1.0,-0.012815731732322533
60,Nd,141,81,4.9057,0.0026,441,0.0,1.0,0.0,0.0,27.09023308756464,0.7407407407407407,0.9090908264462886,5.2048278633942004,0.14893617021276595,0.0,-0.002436210641345582
32,Ge,76,44,4.0811,0.0012,144,1.0,0.0,0.0,0.0,17.942201436929967,0.7272727272727273,2.399999760000024,4.235823584254893,0.15789473684210525,1.0,0.015019284262717925
32,Ge,74,42,4.0742,0.0012,100,1.0,0.0,0.0,0.0,17.626028979376553,0.7619047619047619,2.666666444444463,4.198336453808407,0.13513513513513514,1.0,0.01867169685930481
72,Hf,171,99,5.3041,0.0049,729,0.0,1.0,0.0,0.0,30.808040291421882,0.7272727272727273,6.2962960631001454,5.550499102911546,0.15789473684210525,0.0,-0.019111878075793065
86,Rn,211,125,5.585,0.0176,1521,0.0,1.0,0.0,0.0,35.44227874406976,0.688,0.799999840000032,5.953341813139051,0.1848341232227488,0.0,0.024755692104294624
74,W,186,112,5.3743,0.0026,1444,1.0,0.0,0.0,0.0,32.584317547703584,0.6607142857142857,5.090908859504142,5.708267473384861,0.20430107526881722,1.0,-0.03392078299058099
50,Sn,110,60,4.5785,0.0025,100,1.0,0.0,0.0,0.0,22.957704246655545,0.8333333333333334,0.0,4.791419857062784,0.09090909090909091,1.0,0.012527885770910352
56,Ba,143,87,4.9087,0.0096,961,0.0,1.0,0.0,0.0,27.34580368248674,0.6436781609195402,2.7272724793388656,5.229321531755983,0.21678321678321677,0.0,-0.003975206573664458
49,In,107,58,4.5494,0.0082,81,0.0,0.0,1.0,0.0,22.538370740628164,0.8448275862068966,0.8888887901234679,4.7474593985234,0.08411214953271028,0.0,0.0006933081826323573
37,Rb,81,44,4.2213,0.0051,49,0.0,0.0,1.0,0.0,18.720754407467133,0.8409090909090909,3.599999760000016,4.3267487109222245,0.08641975308641975,0.0,-0.0010982208395819981
30,Zn,68,38,3.9658,0.0014,64,1.0,0.0,0.0,0.0,16.659908371007916,0.7894736842105263,1.6666665277777895,4.081655101917348,0.11764705882352941,1.0,0.01785890944632218
82,Pb,184,102,5.393,0.0029,400,1.0,0.0,0.0,0.0,32.35031759636025,0.803921568627451,0.0,5.68773395970313,0.10869565217391304,1.0,0.026339101948475552
69,Tm,160,91,5.1504,0.0055,484,0.0,0.0,0.0,1.0,29.472251989123087,0.7582417582417582,5.318181576446292,5.428835233189813,0.1375,-1.0,-0.05765201972646494
32,Ge,70,38,4.0414,0.0012,36,1.0,0.0,0.0,0.0,16.984992522418104,0.8421052631578947,2.8571426530612394,4.121285299808556,0.08571428571428572,1.0,0.012423563143002525
88,Ra,209,121,5.5853,0.0182,1089,0.0,1.0,0.0,0.0,35.21795958518306,0.7272727272727273,2.7272724793388656,5.934472140399941,0.15789473684210525,0.0,-0.01932116532743766
37,Rb,92,55,4.2903,0.0163,324,0.0,0.0,0.0,1.0,20.379423055219398,0.6727272727272727,3.214285484693894,4.514357435474001,0.1956521739130435,-1.0,-0.008883015610993361
69,Tm,161,92,5.1616,0.005,529,0.0,0.0,1.0,0.0,29.59492547535442,0.75,5.652173667296797,5.4401218254147965,0.14285714285714285,0.0,-0.05922906968605357
42,Mo,108,66,4.5602,0.0067,576,1.0,0.0,0.0,0.0,22.678578898107713,0.6363636363636364,5.33333311111112,4.762203155904598,0.2222222222222222,1.0,0.015699166226752936
46,Pd,110,64,4.5782,0.003,324,1.0,0.0,0.0,0.0,22.957704246655545,0.71875,3.1111109382716142,4.791419857062784,0.16363636363636364,1.0,0.01090478690793617
54,Xe,134,80,4.7899,0.0047,676,1.0,0.0,0.0,0.0,26.186042329573482,0.675,1.3333331111111482,5.117229946912048,0.19402985074626866,1.0,-0.01030250991043058
30,Zn,67,37,3.953,0.0027,49,0.0,1.0,0.0,0.0,16.496172972233907,0.8108108108108109,1.6363634876033195,4.0615481004456795,0.1044776119402985,0.0,0.013031319232959415
37,Rb,78,41,4.2385,0.0083,16,0.0,0.0,0.0,1.0,18.25561221028858,0.9024390243902439,4.499999750000014,4.272658681697917,0.05128205128205128,-1.0,0.02091964779650546
37,Rb,97,60,4.4231,0.0395,529,0.0,0.0,1.0,0.0,21.111276288848163,0.6166666666666667,4.736841855955691,4.594700892207039,0.23711340206185566,0.0,0.049992419014923684
55,Cs,145,90,4.9188,0.0191,1225,0.0,0.0,1.0,0.0,27.600185534004485,0.6111111111111112,3.076922840236705,5.253587872492901,0.2413793103448276,0.0,-0.004412923395846313
40,Zr,89,49,4.2706,0.001,81,0.0,1.0,0.0,0.0,19.93394876854618,0.8163265306122449,0.9090908264462886,4.464745095584537,0.10112359550561797,0.0,-0.011986224318474292
55,Cs,122,67,4.7773,0.007,144,0.0,0.0,0.0,1.0,24.598382690509563,0.8208955223880597,3.7499998125000094,4.9596756638423,0.09836065573770492,-1.0,-0.004573158987618342
78,Pt,182,104,5.3969,0.0041,676,1.0,0.0,0.0,0.0,32.11546826178415,0.75,3.3846152544378745,5.667051108097064,0.14285714285714285,1.0,0.012847284585647323
83,Bi,203,120,5.4911,0.0911,1369,0.0,0.0,1.0,0.0,34.540664785434856,0.6916666666666667,0.857142734693895,5.8771306592107395,0.18226600985221675,0.0,-0.002392424324349385
31,Ga,69,38,3.9973,0.0016,49,0.0,0.0,1.0,0.0,16.82284307569508,0.8157894736842105,2.3076921301775286,4.101565929702347,0.10144927536231885,0.0,0.007637362237652656
70,Yb,169,99,5.2771,0.0056,841,0.0,1.0,0.0,0.0,30.567350940369842,0.7070707070707071,7.034482516052327,5.528774813678871,0.17159763313609466,0.0,-0.031027323042439825
54,Xe,137,83,4.8094,0.0049,841,0.0,1.0,0.0,0.0,26.575434761451795,0.6506024096385542,0.799999840000032,5.155136735475772,0.2116788321167883,0.0,0.00042594599374456976
83,Bi,207,124,5.5103,0.0907,1681,0.0,0.0,1.0,0.0,34.992923739494074,0.6693548387096774,0.6666664444445185,5.915481699700716,0.19806763285024154,0.0,-0.0009664032415699353
78,Pt,187,109,5.4063,0.0037,961,0.0,1.0,0.0,0.0,32.70100281537152,0.7155963302752294,3.238095083900234,5.718479064871316,0.1657754010695187,0.0,-0.0034663322928416562
84,Po,206,122,5.548,0.0189,1444,1.0,0.0,0.0,0.0,34.880134177302764,0.6885245901639344,1.3333331111111482,5.9059405836244885,0.18446601941747573,1.0,0.02013742213276526
38,Sr,92,54,4.2924,0.0064,256,1.0,0.0,0.0,0.0,20.379423055219398,0.7037037037037037,2.8571426530612394,4.514357435474001,0.17391304347826086,1.0,-0.015479530242026307
70,Yb,173,103,5.3046,0.0059,1089,0.0,1.0,0.0,0.0,31.047793084354215,0.6796116504854369,7.6363634049586855,5.5720546555426225,0.1907514450867052,0.0,-0.04172042230104456
84,Po,208,124,5.5584,0.0176,1600,1.0,0.0,0.0,0.0,35.105531821316504,0.6774193548387096,0.9999997500000625,5.9249921368147405,0.19230769230769232,1.0,0.026545751070567114
77,Ir,183,106,5.378,0.1061,841,0.0,0.0,1.0,0.0,32.232999873805014,0.7264150943396226,3.9999998400000063,5.677411370845432,0.15846994535519127,0.0,-0.015211384213064783
84,Po,211,127,5.5798,0.0187,1849,0.0,1.0,0.0,0.0,35.44227874406976,0.6614173228346457,0.6666664444445185,5.953341813139051,0.2037914691943128,0.0,0.03862531421294424
70,Yb,156,86,5.1219,0.0103,256,1.0,0.0,0.0,0.0,28.978978026935593,0.813953488372093,2.9999998125000116,5.383212612087283,0.10256410256410256,1.0,-0.027630842136691314
86,Rn,202,116,5.5521,0.0181,900,1.0,0.0,0.0,0.0,34.42713741084797,0.7413793103448276,2.8571426530612394,5.867464308442615,0.1485148514851485,1.0,-0.0011524696150448932
83,Bi,209,126,5.5211,0.0906,1849,0.0,0.0,1.0,0.0,35.21795958518306,0.6587301587301587,0.0,5.934472140399941,0.20574162679425836,0.0,0.012911819794863
53,I,127,74,4.75,0.0081,441,0.0,0.0,1.0,0.0,25.26596056564665,0.7162162162162162,2.1818179834710927,5.026525695313479,0.16535433070866143,0.0,-0.0086496622504324
88,Ra,227,139,5.7283,0.03,2601,0.0,1.0,0.0,0.0,37.21207647376352,0.6330935251798561,4.105262941828266,6.100170200393062,0.22466960352422907,0.0,-0.003489825603792518
62,Sm,151,89,5.055,0.0057,729,0.0,1.0,0.0,0.0,28.356413335678806,0.6966292134831461,4.4210523988919785,5.325074021614986,0.17880794701986755,0.0,-0.008978075158035281
42,Mo,92,50,4.3151,0.0012,64,1.0,0.0,0.0,0.0,20.379423055219398,0.84,0.0,4.514357435474001,0.08695652173913043,1.0,-0.006220285743609999
80,Hg,199,119,5.4474,0.0031,1521,0.0,1.0,0.0,0.0,34.08542532669918,0.6722689075630253,1.5555553827160686,5.838272460814002,0.19597989949748743,0.0,-0.0131196791825543
56,Ba,121,65,4.8176,0.0052,81,0.0,1.0,0.0,0.0,24.463780996262468,0.8615384615384616,4.285714081632663,4.9460874432487,0.0743801652892562,0.0,0.019204263587654147
62,Sm,138,76,4.9599,0.0034,196,1.0,0.0,0.0,0.0,26.70459879545431,0.8157894736842105,3.99999977777779,5.167649252363622,0.10144927536231885,1.0,-0.012850665811460438
27,Co,59,32,3.7875,0.0021,25,0.0,0.0,1.0,0.0,15.155421094002051,0.84375,0.799999840000032,3.8929964158732604,0.0847457627118644,0.0,-0.006721774186058571
76,Os,192,116,5.4126,0.0015,1600,1.0,0.0,0.0,0.0,33.28134116883046,0.6551724137931034,3.7499997656250144,5.768998281229633,0.20833333333333334,1.0,-0.020082916166287212
39,Y,90,51,4.2573,0.0026,144,0.0,0.0,0.0,1.0,20.08298850246508,0.7647058823529411,0.9166665902777842,4.481404746557164,0.13333333333333333,-1.0,-0.014251865684023812
82,Pb,200,118,5.4611,0.002,1296,1.0,0.0,0.0,0.0,34.19951893353393,0.6949152542372882,0.0,5.848035476425731,0.18,1.0,0.00990201723450923
69,Tm,159,90,5.1392,0.006,441,0.0,0.0,1.0,0.0,29.34932266478004,0.7666666666666667,4.952380716553299,5.41750151497718,0.1320754716981132,0.0,-0.05554333686693269
72,Hf,176,104,5.3286,0.0032,1024,1.0,0.0,0.0,0.0,31.405697642158753,0.6923076923076923,6.874999785156257,5.604078661310774,0.18181818181818182,1.0,-0.03775800491687775
52,Te,116,64,4.6847,0.0128,144,1.0,0.0,0.0,0.0,23.785118866310174,0.8125,1.7499998906250067,4.876998961073313,0.10344827586206896,1.0,0.019266365066418878
90,Th,232,142,5.7848,0.0124,2704,1.0,0.0,0.0,0.0,37.75652270956944,0.6338028169014085,5.33333311111112,6.144633651371694,0.22413793103448276,1.0,-0.014574473974099611
82,Pb,183,101,5.3869,0.003,361,0.0,1.0,0.0,0.0,32.232999873805014,0.8118811881188119,0.0,5.677411370845432,0.10382513661202186,0.0,0.025409721366272287
39,Y,92,53,4.2887,0.005,196,0.0,0.0,0.0,1.0,20.379423055219398,0.7358490566037735,2.3571426887755225,4.514357435474001,0.15217391304347827,-1.0,-0.025588481090728088
81,Tl,200,119,5.4491,0.0031,1444,0.0,0.0,0.0,1.0,34.19951893353393,0.680672268907563,0.8749998906250137,5.848035476425731,0.19,-1.0,-0.01138681253719298
72,Hf,182,110,5.3516,0.0036,1444,1.0,0.0,0.0,0.0,32.11546826178415,0.6545454545454545,6.153845917159773,5.667051108097064,0.2087912087912088,1.0,-0.03781523777331319
48,Cd,115,67,4.6114,0.0046,361,0.0,1.0,0.0,0.0,23.648225622144295,0.7164179104477612,1.7647057785467188,4.862944131094279,0.16521739130434782,0.0,0.0082654997035716
71,Lu,163,92,5.2567,0.0312,441,0.0,0.0,1.0,0.0,29.839513369337435,0.7717391304347826,5.2380949886621435,5.462555571281397,0.12883435582822086,0.0,0.012722417462518898
54,Xe,146,92,4.9315,0.0245,1444,1.0,0.0,0.0,0.0,27.7269375249599,0.5869565217391305,2.8571426530612394,5.265637428171437,0.2602739726027397,1.0,0.016532233288350184
84,Po,192,108,5.522,0.0194,576,1.0,0.0,0.0,0.0,33.28134116883046,0.7777777777777778,1.7999999100000044,5.768998281229633,0.125,1.0,0.060293418343494665
78,Pt,185,107,5.4148,0.0028,841,0.0,1.0,0.0,0.0,32.46742297798574,0.7289719626168224,3.304347682419666,5.698019215305065,0.15675675675675677,0.0,0.015183502012465766
50,Sn,120,70,4.6519,0.0021,400,1.0,0.0,0.0,0.0,24.328807982293597,0.7142857142857143,0.0,4.93242414866094,0.16666666666666666,1.0,0.023010223741391833
41,Nb,90,49,4.2891,0.004,64,0.0,0.0,0.0,1.0,20.08298850246508,0.8367346938775511,0.8999999100000091,4.481404746557164,0.08888888888888889,-1.0,-0.01806255707688642
70,Yb,159,89,5.1629,0.0084,361,0.0,1.0,0.0,0.0,29.34932266478004,0.7865168539325843,4.4210523988919785,5.41750151497718,0.11949685534591195,0.0,-0.03140892257487771
70,Yb,164,94,5.2307,0.006,576,1.0,0.0,0.0,0.0,29.96143191950181,0.7446808510638298,5.99999975000001,5.473703674798427,0.14634146341463414,1.0,-0.025036150299933446
44,Ru,99,55,4.4338,0.0042,121,0.0,1.0,0.0,0.0,21.400477469184917,0.8,2.7272724793388656,4.626065009182741,0.1111111111111111,0.0,-0.018848881463577882
52,Te,122,70,4.7095,0.0031,324,1.0,0.0,0.0,0.0,24.598382690509563,0.7428571428571429,1.7142855918367434,4.9596756638423,0.14754098360655737,1.0,0.006146856325286443
52,Te,134,82,4.7569,0.0041,900,1.0,0.0,0.0,0.0,26.186042329573482,0.6341463414634146,0.0,5.117229946912048,0.22388059701492538,1.0,0.009099347564865745
38,Sr,97,59,4.3625,0.0135,441,0.0,1.0,0.0,0.0,21.111276288848163,0.6440677966101694,4.736841855955691,4.594700892207039,0.21649484536082475,0.0,-0.024718087605336336
87,Fr,225,138,5.7288,0.0173,2601,0.0,0.0,1.0,0.0,36.993181114957046,0.6304347826086957,3.5294115570934377,6.082201995573399,0.22666666666666666,0.0,0.027438322784992586
80,Hg,194,114,5.4309,0.0033,1156,1.0,0.0,0.0,0.0,33.51206218930888,0.7017543859649122,1.7142855918367434,5.788960372062403,0.17525773195876287,1.0,-0.004968405131132059
58,Ce,136,78,4.8739,0.0018,400,1.0,0.0,0.0,0.0,26.445956073831777,0.7435897435897436,2.666666444444463,5.14256318131647,0.14705882352941177,1.0,-0.014006477088833513
50,Sn,109,59,4.5679,0.0027,81,0.0,1.0,0.0,0.0,22.818354974292443,0.847457627118644,0.0,4.776856181035017,0.08256880733944955,0.0,0.007921842817451008
62,Sm,147,85,4.9892,0.0035,529,0.0,1.0,0.0,0.0,27.853400455274738,0.7294117647058823,2.3999998400000107,5.277632087904077,0.1564625850340136,0.0,-0.008489007740132948
70,Yb,171,101,5.2906,0.0057,961,0.0,1.0,0.0,0.0,30.808040291421882,0.693069306930693,7.354838472424565,5.550499102911546,0.18128654970760233,0.0,-0.036943103177502934
94,Pu,238,144,5.8535,0.0378,2500,1.0,0.0,0.0,0.0,38.4047230880316,0.6527777777777778,7.199999760000008,6.197154434741126,0.21008403361344538,1.0,-0.04431726423390092
86,Rn,209,123,5.5743,0.0177,1369,0.0,1.0,0.0,0.0,35.21795958518306,0.6991869918699187,1.71428546938779,5.934472140399941,0.17703349282296652,0.0,0.006106020766825537
84,Po,198,114,5.5146,0.0193,900,1.0,0.0,0.0,0.0,33.97114044720589,0.7368421052631579,1.7142855918367434,5.828476683251456,0.15151515151515152,1.0,0.022370596375146157
69,Tm,171,102,5.2388,0.0037,1089,0.0,0.0,1.0,0.0,30.808040291421882,0.6764705882352942,7.878787640036739,5.550499102911546,0.19298245614035087,0.0,-0.09126573403957305
82,Pb,186,104,5.4027,0.0027,484,1.0,0.0,0.0,0.0,32.584317547703584,0.7884615384615384,0.0,5.708267473384861,0.11827956989247312,1.0,0.0256516358524026
70,Yb,177,107,5.3239,0.0062,1369,0.0,1.0,0.0,0.0,31.524546249173255,0.6542056074766355,7.354838472424565,5.61467240800149,0.20903954802259886,0.0,-0.042654029454297415
87,Fr,226,139,5.7376,0.0172,2704,0.0,0.0,0.0,1.0,37.1027095082808,0.6258992805755396,3.611110910493838,6.091199348919784,0.23008849557522124,-1.0,0.02892052821077229
65,Tb,157,92,5.0489,0.15,729,0.0,0.0,1.0,0.0,29.102687879321483,0.7065217391304348,5.9999997600000095,5.394690712109591,0.17197452229299362,0.0,-0.11564389581175227
88,Ra,208,120,5.585,0.0183,1024,1.0,0.0,0.0,0.0,35.105531821316504,0.7333333333333333,2.999999750000021,5.9249921368147405,0.15384615384615385,1.0,-0.019666658729669884
67,Ho,152,85,5.0614,0.0343,324,0.0,0.0,0.0,1.0,28.48146943560797,0.788235294117647,2.4999998611111187,5.336803297443889,0.11842105263157894,-1.0,-0.02320829128536861
21,Sc,43,22,3.5575,0.0147,1,0.0,0.0,1.0,0.0,12.273797969521459,0.9545454545454546,0.6666664444445185,3.503398060386724,0.023255813953488372,0.0,0.047623252141110406
39,Y,101,62,4.4863,0.0244,529,0.0,0.0,1.0,0.0,21.68773755577532,0.6290322580645161,5.739130185255209,4.657009507803835,0.22772277227722773,0.0,0.030261270654154515
77,Ir,188,111,5.3838,0.1061,1156,0.0,0.0,0.0,1.0,32.817480272024206,0.6936936936936937,3.7499998125000094,5.728654315982437,0.18085106382978725,-1.0,-0.033591423676700316
36,Kr,75,39,4.2097,0.0041,9,0.0,1.0,0.0,0.0,17.784466522450312,0.9230769230769231,4.631578703601121,4.217163326508746,0.04,0.0,0.030217932607713216
63,Eu,148,85,5.0045,0.0097,484,0.0,0.0,0.0,1.0,27.97957694388431,0.7411764705882353,2.4374998476562593,5.289572472694207,0.14864864864864866,-1.0,-0.011134307955225964
14,Si,28,14,3.1224,0.0024,0,1.0,0.0,0.0,0.0,9.220872584116892,1.0,2.999999750000021,3.0365889718756622,0.0,1.0,-0.06937030480618711
64,Gd,152,88,5.0774,0.0048,576,1.0,0.0,0.0,0.0,28.48146943560797,0.7272727272727273,4.19999979000001,5.336803297443889,0.15789473684210525,1.0,-0.008894233445035482
36,Kr,86,50,4.1835,0.0021,196,1.0,0.0,0.0,0.0,19.483439808463515,0.72,0.0,4.414004962442103,0.16279069767441862,1.0,0.013138376010612518
71,Lu,169,98,5.329,0.0302,729,0.0,0.0,1.0,0.0,30.567350940369842,0.7244897959183674,6.518518277091915,5.528774813678871,0.15976331360946747,0.0,0.02260740150483187
87,Fr,205,118,5.5609,0.0178,961,0.0,0.0,1.0,0.0,34.76716195915227,0.7372881355932204,3.076922840236705,5.896368539970366,0.15121951219512195,0.0,-0.021088903169109052
82,Pb,188,106,5.4139,0.0025,576,1.0,0.0,0.0,0.0,32.817480272024206,0.7735849056603774,0.0,5.728654315982437,0.1276595744680851,1.0,0.026405792997991284
81,Tl,205,124,5.4759,0.0026,1849,0.0,0.0,1.0,0.0,34.76716195915227,0.6532258064516129,0.6666664444445185,5.896368539970366,0.2097560975609756,0.0,-0.007776215200617997
87,Fr,210,123,5.5803,0.0177,1296,0.0,0.0,0.0,1.0,35.33020818053945,0.7073170731707317,1.8749997656250295,5.943921952763129,0.17142857142857143,-1.0,-0.00458567239769625
79,Au,194,115,5.4252,0.004,1296,0.0,0.0,0.0,1.0,33.51206218930888,0.6869565217391305,2.3571426887755225,5.788960372062403,0.18556701030927836,-1.0,-0.015216208379456475
22,Ti,50,28,3.5704,0.0022,36,1.0,0.0,0.0,0.0,13.572088082974531,0.7857142857142857,0.0,3.6840314986403864,0.12,1.0,-0.00504923137933222
66,Dy,152,86,5.095,0.2482,400,1.0,0.0,0.0,0.0,28.48146943560797,0.7674418604651163,3.199999840000008,5.336803297443889,0.13157894736842105,1.0,0.007586498040001111
39,Y,99,60,4.4658,0.0223,441,0.0,0.0,1.0,0.0,21.400477469184917,0.65,5.2380949886621435,4.626065009182741,0.21212121212121213,0.0,0.03724489475229387
80,Hg,184,104,5.3949,0.0047,576,1.0,0.0,0.0,0.0,32.35031759636025,0.7692307692307693,1.8333332569444476,5.68773395970313,0.13043478260869565,1.0,0.01186587726645616
66,Dy,163,97,5.2099,0.012,961,0.0,1.0,0.0,0.0,29.839513369337435,0.6804123711340206,7.741935234131121,5.462555571281397,0.1901840490797546,0.0,-0.039024467462371426
76,Os,190,114,5.4062,0.0013,1444,1.0,0.0,0.0,0.0,33.0498176243004,0.6666666666666666,3.99999977777779,5.748897078944831,0.2,1.0,-0.019812234685365304
56,Ba,140,84,4.8684,0.0059,784,1.0,0.0,0.0,0.0,26.9619949977585,0.6666666666666666,1.4999998125000236,5.1924941018511035,0.2,1.0,0.0015104182782756936
65,Tb,153,88,4.995,0.1502,529,0.0,0.0,1.0,0.0,28.606251587889357,0.7386363636363636,4.285714081632663,5.348481241239363,0.1503267973856209,0.0,-0.10951799410993868
82,Pb,206,124,5.4902,0.0014,1764,1.0,0.0,0.0,0.0,34.880134177302764,0.6612903225806451,0.0,5.9059405836244885,0.20388349514563106,1.0,0.00662719397205791
38,Sr,79,41,4.2586,0.0039,9,0.0,1.0,0.0,0.0,18.41131157020244,0.926829268292683,4.736841855955691,4.290840427026207,0.0379746835443038,0.0,0.01075417365569642
54,Xe,126,72,4.7722,0.0052,324,1.0,0.0,0.0,0.0,25.133156184720164,0.75,2.8571426530612394,5.0132979349645845,0.14285714285714285,1.0,-0.005817377399595536
54,Xe,131,77,4.7808,0.0049,529,0.0,1.0,0.0,0.0,25.79373282864238,0.7012987012987013,2.2222219753086696,5.0787530781327,0.17557251908396945,0.0,-0.01768073031088946
81,Tl,185,104,5.3896,0.0098,529,0.0,0.0,1.0,0.0,32.46742297798574,0.7788461538461539,0.9565216975425348,5.698019215305065,0.12432432432432433,0.0,0.008859299910937146
81,Tl,207,126,5.4853,0.0027,2025,0.0,0.0,1.0,0.0,34.992923739494074,0.6428571428571429,0.0,5.915481699700716,0.21739130434782608,0.0,0.004701365130633128
38,Sr,90,52,4.2611,0.0037,196,1.0,0.0,0.0,0.0,20.08298850246508,0.7307692307692307,1.6666665277777895,4.481404746557164,0.15555555555555556,1.0,-0.007707749831324051
10,Ne,22,12,2.9525,0.004,4,1.0,0.0,0.0,0.0,7.851424410539689,0.8333333333333334,1.3333331111111482,2.802039330655387,0.09090909090909091,1.0,0.01955187221142296
81,Tl,190,109,5.4121,0.0056,784,0.0,0.0,0.0,1.0,33.0498176243004,0.7431192660550459,0.9444443919753115,5.748897078944831,0.14736842105263157,-1.0,0.004732144385660497
70,Yb,174,104,5.3108,0.006,1156,1.0,0.0,0.0,0.0,31.167322789559027,0.6730769230769231,7.764705653979246,5.5827701716584235,0.19540229885057472,1.0,-0.044704956415178465
83,Bi,213,130,5.5586,0.09,2209,0.0,0.0,1.0,0.0,35.665890259784945,0.6384615384615384,0.799999840000032,5.972092619826399,0.22065727699530516,0.0,0.011796544636592188
69,Tm,164,95,5.1906,0.0042,676,0.0,0.0,0.0,1.0,29.96143191950181,0.7263157894736842,6.4999997500000095,5.473703674798427,0.15853658536585366,-1.0,-0.06598937567408125
79,Au,199,120,5.4454,0.0039,1681,0.0,0.0,1.0,0.0,34.08542532669918,0.6583333333333333,1.9999997777778027,5.838272460814002,0.20603015075376885,0.0,-0.016014619111774486
64,Gd,160,96,5.1734,0.0044,1024,1.0,0.0,0.0,0.0,29.472251989123087,0.6666666666666666,6.999999750000009,5.428835233189813,0.2,1.0,-0.02254578697185039
79,Au,186,107,5.4354,0.0039,784,0.0,0.0,0.0,1.0,32.584317547703584,0.7383177570093458,2.5909089731405013,5.708267473384861,0.15053763440860216,-1.0,0.035464262988119444
75,Re,185,110,5.3596,0.0172,1225,0.0,0.0,1.0,0.0,32.46742297798574,0.6818181818181818,4.869565005671086,5.698019215305065,0.1891891891891892,0.0,-0.04615006587825121
24,Cr,52,28,3.6452,0.0042,16,1.0,0.0,0.0,0.0,13.93163953576523,0.8571428571428571,0.0,3.7325111568172478,0.07692307692307693,1.0,-0.0036860646322844914
79,Au,188,109,5.4049,0.0055,900,0.0,0.0,0.0,1.0,32.817480272024206,0.7247706422018348,2.549999872500006,5.728654315982437,0.1595744680851064,-1.0,-0.005477340264068431
66,Dy,162,96,5.2074,0.0172,900,1.0,0.0,0.0,0.0,29.717345240051635,0.6875,7.466666417777786,5.451361778496419,0.18518518518518517,1.0,-0.029159941670275913
54,Xe,141,87,4.8694,0.0147,1089,0.0,1.0,0.0,0.0,27.09023308756464,0.6206896551724138,2.2222219753086696,5.2048278633942004,0.23404255319148937,0.0,0.0030845980086331437
62,Sm,144,82,4.9524,0.0034,400,1.0,0.0,0.0,0.0,27.47314182127996,0.7560975609756098,0.0,5.241482788417793,0.1388888888888889,1.0,0.020304522962880434
18,Ar,35,17,3.3636,0.0042,1,0.0,1.0,0.0,0.0,10.699874805650794,1.0588235294117647,1.199999760000048,3.2710663101885897,-0.02857142857142857,0.0,-0.0034934656236509376
